cluster_ID,gene_id,PAS_cluster_ID,PAS_ID,delta_usage,usage_direction,padj,lc_gene_padj,chr,PAS,strand,updated_polyA_site
ENSG00000170464.10@chr5:139410192:139410209:-,ENSG00000170464.10,chr5:139410192:139410209:-,chr5:139410204:-,0.272015847458479,up,3.7736120235002e-21,0.000687822993987098,chr5,139410204,-,139410203
ENSG00000170464.10@chr5:139411690:139411731:-,ENSG00000170464.10,chr5:139411690:139411731:-,chr5:139411691:-,-0.101968624825739,down,0.000790049308850171,0.000687822993987098,chr5,139411691,-,139411691
ENSG00000170464.10@chr5:139414045:139414061:-,ENSG00000170464.10,chr5:139414045:139414061:-,chr5:139414054:-,-0.170047222632741,down,2.90910933695226e-09,0.000687822993987098,chr5,139414054,-,139414053
ENSG00000170471.15@chr20:38578685:38578708:+,ENSG00000170471.15,chr20:38578685:38578708:+,chr20:38578693:+,0.015011140197492,up,0.200397589558932,0.628965121971906,chr20,38578693,+,38578695
ENSG00000170471.15@chr20:38578838:38578862:+,ENSG00000170471.15,chr20:38578838:38578862:+,chr20:38578856:+,-0.0150111401974919,down,0.23232718926861,0.628965121971906,chr20,38578856,+,38578858
ENSG00000170473.17@chr12:55901409:55901421:-,ENSG00000170473.17,chr12:55901409:55901421:-,chr12:55901413:-,0.033017796760344,up,0.0508851516959554,0.0747071364186696,chr12,55901413,-,55901413
ENSG00000170473.17@chr12:55913825:55913827:-,ENSG00000170473.17,chr12:55913825:55913827:-,chr12:55913826:-,-0.0330177967603439,down,0.0508851516959554,0.0747071364186696,chr12,55913826,-,55913826
ENSG00000170500.13@chr2:100271867:100271881:-,ENSG00000170500.13,chr2:100271867:100271881:-,chr2:100271875:-,0.0758808950798707,up,1.64187150495534e-08,0.00193941773721828,chr2,100271875,-,100271878
ENSG00000170500.13@chr2:100273387:100273459:-,ENSG00000170500.13,chr2:100273387:100273459:-,chr2:100273449:-,-0.0758808950798711,down,1.64187150495534e-08,0.00193941773721828,chr2,100273449,-,100273447
ENSG00000170502.13@chr4:87458338:87458348:+,ENSG00000170502.13,chr4:87458338:87458348:+,chr4:87458345:+,-0.0631580164173899,down,0.00048369509306966,0.1552545495905,chr4,87458345,+,87458347
ENSG00000170502.13@chr4:87459451:87459456:+,ENSG00000170502.13,chr4:87459451:87459456:+,chr4:87459454:+,0.063158016417389,up,0.00048369509306966,0.1552545495905,chr4,87459454,+,87459455
ENSG00000170515.14@chr12:56113147:56113161:+,ENSG00000170515.14,chr12:56113147:56113161:+,chr12:56113148:+,-0.0653194600868974,down,1.01194369069312e-10,0.00403482959430223,chr12,56113148,+,56113152
ENSG00000170515.14@chr12:56113886:56113911:+,ENSG00000170515.14,chr12:56113886:56113911:+,chr12:56113905:+,0.0653194600868971,up,1.01194369069312e-10,0.00403482959430223,chr12,56113905,+,56113907
ENSG00000170522.10@chr4:110045845:110045854:-,ENSG00000170522.10,chr4:110045845:110045854:-,chr4:110045848:-,0.453473917887562,up,3.01278423679961e-57,0.00209982763757436,chr4,110045848,-,110045846
ENSG00000170522.10@chr4:110049358:110049392:-,ENSG00000170522.10,chr4:110049358:110049392:-,chr4:110049383:-,-0.453473917887562,down,3.01793413299039e-46,0.00209982763757436,chr4,110049383,-,110049381
ENSG00000170542.6@chr6:2887264:2887276:-,ENSG00000170542.6,chr6:2887264:2887276:-,chr6:2887271:-,0.133283491514854,up,2.67259410742495e-06,0.00137951901562569,chr6,2887271,-,2887270
ENSG00000170542.6@chr6:2887348:2887357:-,ENSG00000170542.6,chr6:2887348:2887357:-,chr6:2887351:-,0.092396901408908,up,0.00113674237722091,0.00137951901562569,chr6,2887351,-,2887351
ENSG00000170542.6@chr6:2888450:2888475:-,ENSG00000170542.6,chr6:2888450:2888475:-,chr6:2888468:-,-0.225680392923762,down,1.86660091044376e-12,0.00137951901562569,chr6,2888468,-,2888467
ENSG00000170561.13@chr5:2741847:2741861:-,ENSG00000170561.13,chr5:2741847:2741861:-,chr5:2741853:-,0.028626589524981,up,0.00020676448534942,0.00275429321362595,chr5,2741853,-,2741853
ENSG00000170561.13@chr5:2745835:2745846:-,ENSG00000170561.13,chr5:2745835:2745846:-,chr5:2745845:-,-0.013527482390956,down,0.472433055533335,0.00275429321362595,chr5,2745845,-,2745845
ENSG00000170561.13@chr5:2746159:2746169:-,ENSG00000170561.13,chr5:2746159:2746169:-,chr5:2746166:-,0.000410796566339022,up,0.701835106174162,0.00275429321362595,chr5,2746166,-,2746165
ENSG00000170561.13@chr5:2746261:2746267:-,ENSG00000170561.13,chr5:2746261:2746267:-,chr5:2746262:-,-0.0155099037003633,down,0.0585196567564562,0.00275429321362595,chr5,2746262,-,2746261
ENSG00000170579.17@chr18:3496025:3496038:-,ENSG00000170579.17,chr18:3496025:3496038:-,chr18:3496032:-,0.192719920714229,up,1.45264628313109e-07,0.00671427084576973,chr18,3496032,-,3496028
ENSG00000170579.17@chr18:3502208:3502224:-,ENSG00000170579.17,chr18:3502208:3502224:-,chr18:3502209:-,-0.192719920714229,down,1.45264628313109e-07,0.00671427084576973,chr18,3502209,-,3502208
ENSG00000170584.11@chr5:163450828:163450847:-,ENSG00000170584.11,chr5:163450828:163450847:-,chr5:163450836:-,-0.121221454295875,down,6.85980460311402e-05,0.0300241773875816,chr5,163450836,-,163450839
ENSG00000170584.11@chr5:163453478:163453496:-,ENSG00000170584.11,chr5:163453478:163453496:-,chr5:163453488:-,0.0637075521310537,up,0.0133490802130446,0.0300241773875816,chr5,163453488,-,163453489
ENSG00000170584.11@chr5:163453568:163453587:-,ENSG00000170584.11,chr5:163453568:163453587:-,chr5:163453577:-,0.057513902164822,up,0.342930953676558,0.0300241773875816,chr5,163453577,-,163453576
ENSG00000170606.16@chr5:133104467:133104482:+,ENSG00000170606.16,chr5:133104467:133104482:+,chr5:133104477:+,-0.176080830302112,down,9.42614281870587e-41,0.00849420560085519,chr5,133104477,+,133104474
ENSG00000170606.16@chr5:133106428:133106467:+,ENSG00000170606.16,chr5:133106428:133106467:+,chr5:133106447:+,0.176080830302111,up,7.32505769643126e-23,0.00849420560085519,chr5,133106447,+,133106449
ENSG00000170619.10@chr8:144850161:144850190:-,ENSG00000170619.10,chr8:144850161:144850190:-,chr8:144850177:-,-0.077012744630207,down,0.0402552414265028,0.0560130507093146,chr8,144850177,-,144850176
ENSG00000170619.10@chr8:144850444:144850461:-,ENSG00000170619.10,chr8:144850444:144850461:-,chr8:144850455:-,0.077012744630207,up,0.0402552414265028,0.0560130507093146,chr8,144850455,-,144850455
ENSG00000170632.14@chr7:103098668:103098688:+,ENSG00000170632.14,chr7:103098668:103098688:+,chr7:103098679:+,-0.181432572934744,down,6.87207171187051e-14,0.00124444360970437,chr7,103098679,+,103098680
ENSG00000170632.14@chr7:103099750:103099776:+,ENSG00000170632.14,chr7:103099750:103099776:+,chr7:103099758:+,0.181432572934744,up,6.95925356122832e-16,0.00124444360970437,chr7,103099758,+,103099759
ENSG00000170633.17@chr12:121424337:121424358:+,ENSG00000170633.17,chr12:121424337:121424358:+,chr12:121424348:+,0.051082699191913,up,0.000125104040515958,0.0719527881517157,chr12,121424348,+,121424346
ENSG00000170633.17@chr12:121430616:121430619:+,ENSG00000170633.17,chr12:121430616:121430619:+,chr12:121430619:+,-0.051082699191913,down,0.00603203036494906,0.0719527881517157,chr12,121430619,+,121430619
ENSG00000170634.13@chr2:54068682:54068684:+,ENSG00000170634.13,chr2:54068682:54068684:+,chr2:54068684:+,-0.0160574594125013,down,0.471978414263838,0.000211575938350212,chr2,54068684,+,54068684
ENSG00000170634.13@chr2:54108984:54108993:+,ENSG00000170634.13,chr2:54108984:54108993:+,chr2:54108989:+,0.100935438696699,up,1.88251382187506e-05,0.000211575938350212,chr2,54108989,+,54108991
ENSG00000170634.13@chr2:54305135:54305151:+,ENSG00000170634.13,chr2:54305135:54305151:+,chr2:54305143:+,-0.0848779792841981,down,0.0720505620336665,0.000211575938350212,chr2,54305143,+,54305144
ENSG00000170653.19@chr12:53512051:53512062:-,ENSG00000170653.19,chr12:53512051:53512062:-,chr12:53512054:-,0.144176638176638,up,0.000745377842035553,0.0792692789925687,chr12,53512054,-,53512059
ENSG00000170653.19@chr12:53542883:53542892:-,ENSG00000170653.19,chr12:53542883:53542892:-,chr12:53542891:-,-0.144176638176638,down,0.000745377842035553,0.0792692789925687,chr12,53542891,-,53542890
ENSG00000170677.6@chr18:70327108:70327117:+,ENSG00000170677.6,chr18:70327108:70327117:+,chr18:70327117:+,-0.175537422041705,down,2.36895469924291e-05,0.0219011959028678,chr18,70327117,+,70327118
ENSG00000170677.6@chr18:70330189:70330198:+,ENSG00000170677.6,chr18:70330189:70330198:+,chr18:70330195:+,0.175537422041705,up,2.36895469924291e-05,0.0219011959028678,chr18,70330195,+,70330199
ENSG00000170681.7@chr9:100578149:100578166:+,ENSG00000170681.7,chr9:100578149:100578166:+,chr9:100578152:+,-0.167335545329243,down,8.84591393546492e-06,0.00347164266117912,chr9,100578152,+,100578154
ENSG00000170681.7@chr9:100586604:100586615:+,ENSG00000170681.7,chr9:100586604:100586615:+,chr9:100586610:+,-0.111645630474412,down,0.000677962258178306,0.00347164266117912,chr9,100586610,+,100586611
ENSG00000170681.7@chr9:100586892:100586895:+,ENSG00000170681.7,chr9:100586892:100586895:+,chr9:100586895:+,0.0346972122182206,up,0.287303061017138,0.00347164266117912,chr9,100586895,+,100586895
ENSG00000170681.7@chr9:100588384:100588406:+,ENSG00000170681.7,chr9:100588384:100588406:+,chr9:100588398:+,0.244283963585434,up,5.95268485893568e-09,0.00347164266117912,chr9,100588398,+,100588398
ENSG00000170734.12@chr6:43592022:43592044:+,ENSG00000170734.12,chr6:43592022:43592044:+,chr6:43592026:+,-0.319127053909578,down,2.31620150926643e-24,0.000307055932419051,chr6,43592026,+,43592027
ENSG00000170734.12@chr6:43597665:43597669:+,ENSG00000170734.12,chr6:43597665:43597669:+,chr6:43597668:+,0.05574714112916,up,0.0724434350792868,0.000307055932419051,chr6,43597668,+,43597668
ENSG00000170734.12@chr6:43616776:43616805:+,ENSG00000170734.12,chr6:43616776:43616805:+,chr6:43616780:+,0.0320041845856905,up,0.0195424944388419,0.000307055932419051,chr6,43616780,+,43616784
ENSG00000170734.12@chr6:43619096:43619102:+,ENSG00000170734.12,chr6:43619096:43619102:+,chr6:43619101:+,0.115838920992915,up,0.00253962899274288,0.000307055932419051,chr6,43619101,+,43619101
ENSG00000170734.12@chr6:43620516:43620522:+,ENSG00000170734.12,chr6:43620516:43620522:+,chr6:43620522:+,0.115536807201813,up,3.40274747749316e-13,0.000307055932419051,chr6,43620522,+,43620523
ENSG00000170743.17@chr11:7323937:7323959:+,ENSG00000170743.17,chr11:7323937:7323959:+,chr11:7323945:+,0.543804969157082,up,9.0461383656116e-19,0.000884512381842661,chr11,7323945,+,7323943
ENSG00000170743.17@chr11:7469036:7469046:+,ENSG00000170743.17,chr11:7469036:7469046:+,chr11:7469045:+,-0.543804969157082,down,9.0461383656116e-19,0.000884512381842661,chr11,7469045,+,7469043
ENSG00000170759.11@chr10:32008998:32009028:-,ENSG00000170759.11,chr10:32008998:32009028:-,chr10:32009011:-,-0.00162987921366298,down,0.939439344505192,0.520941168348722,chr10,32009011,-,32009015
ENSG00000170759.11@chr10:32009224:32009269:-,ENSG00000170759.11,chr10:32009224:32009269:-,chr10:32009265:-,-0.048982397423055,down,0.0370789535661432,0.520941168348722,chr10,32009265,-,32009266
ENSG00000170759.11@chr10:32009454:32009474:-,ENSG00000170759.11,chr10:32009454:32009474:-,chr10:32009473:-,0.0149413726198388,up,0.413049615087978,0.520941168348722,chr10,32009473,-,32009469
ENSG00000170759.11@chr10:32033842:32033862:-,ENSG00000170759.11,chr10:32033842:32033862:-,chr10:32033847:-,0.025433125970133,up,0.0298090762123368,0.520941168348722,chr10,32033847,-,32033848
ENSG00000170759.11@chr10:32033889:32033934:-,ENSG00000170759.11,chr10:32033889:32033934:-,chr10:32033907:-,0.0102377780467462,up,0.444310947886649,0.520941168348722,chr10,32033907,-,32033918
ENSG00000170776.22@chr15:85684868:85684874:+,ENSG00000170776.22,chr15:85684868:85684874:+,chr15:85684870:+,-0.0206168186123593,down,0.925235646716027,0.844289341932466,chr15,85684870,+,85684874
ENSG00000170776.22@chr15:85749118:85749164:+,ENSG00000170776.22,chr15:85749118:85749164:+,chr15:85749155:+,-0.029580448216367,down,0.626245992337766,0.844289341932466,chr15,85749155,+,85749156
ENSG00000170776.22@chr15:85749347:85749361:+,ENSG00000170776.22,chr15:85749347:85749361:+,chr15:85749355:+,0.0501972668287261,up,0.789759961849111,0.844289341932466,chr15,85749355,+,85749355
ENSG00000170791.18@chr8:56218610:56218623:+,ENSG00000170791.18,chr8:56218610:56218623:+,chr8:56218615:+,-0.0147316828317859,down,0.364244587299152,0.407228605691857,chr8,56218615,+,56218619
ENSG00000170791.18@chr8:56218676:56218687:+,ENSG00000170791.18,chr8:56218676:56218687:+,chr8:56218680:+,0.0147316828317862,up,0.364244587299152,0.407228605691857,chr8,56218680,+,56218679
ENSG00000170832.13@chr17:60177172:60177198:-,ENSG00000170832.13,chr17:60177172:60177198:-,chr17:60177192:-,0.117280355321796,up,4.74962731818025e-09,0.000851218287336352,chr17,60177192,-,60177190
ENSG00000170832.13@chr17:60177227:60177250:-,ENSG00000170832.13,chr17:60177227:60177250:-,chr17:60177232:-,-0.066549824825404,down,0.00113059868768488,0.000851218287336352,chr17,60177232,-,60177233
ENSG00000170832.13@chr17:60179091:60179110:-,ENSG00000170832.13,chr17:60179091:60179110:-,chr17:60179102:-,-0.0507305304963912,down,1.02174864067829e-05,0.000851218287336352,chr17,60179102,-,60179100
ENSG00000170835.17@chr9:133071858:133071861:+,ENSG00000170835.17,chr9:133071858:133071861:+,chr9:133071860:+,-0.092352092352093,down,0.161707823387531,0.135485896912104,chr9,133071860,+,133071861
ENSG00000170835.17@chr9:133072558:133072580:+,ENSG00000170835.17,chr9:133072558:133072580:+,chr9:133072566:+,0.092352092352093,up,0.161707823387531,0.135485896912104,chr9,133072566,+,133072566
ENSG00000170837.3@chr3:71756097:71756111:+,ENSG00000170837.3,chr3:71756097:71756111:+,chr3:71756105:+,-0.161837667979103,down,3.00423385766605e-16,0.00464541052538688,chr3,71756105,+,71756108
ENSG00000170837.3@chr3:71756480:71756497:+,ENSG00000170837.3,chr3:71756480:71756497:+,chr3:71756495:+,0.161837667979103,up,3.00423385766605e-16,0.00464541052538688,chr3,71756495,+,71756496
ENSG00000170852.12@chr7:32868151:32868179:-,ENSG00000170852.12,chr7:32868151:32868179:-,chr7:32868173:-,0.0626239007240961,up,5.64092868229955e-08,0.0189260525223162,chr7,32868173,-,32868172
ENSG00000170852.12@chr7:32869208:32869264:-,ENSG00000170852.12,chr7:32869208:32869264:-,chr7:32869233:-,-0.062623900724097,down,0.00170618879312672,0.0189260525223162,chr7,32869233,-,32869231
ENSG00000170860.4@chr3:14198331:14198357:+,ENSG00000170860.4,chr3:14198331:14198357:+,chr3:14198343:+,-0.072602613393069,down,1.78963960243397e-14,0.000220385626163086,chr3,14198343,+,14198340
ENSG00000170860.4@chr3:14201116:14201126:+,ENSG00000170860.4,chr3:14201116:14201126:+,chr3:14201120:+,0.0726026133930691,up,6.61936856676411e-16,0.000220385626163086,chr3,14201120,+,14201122
ENSG00000170871.12@chr4:6861337:6861341:+,ENSG00000170871.12,chr4:6861337:6861341:+,chr4:6861341:+,-0.115947209866468,down,0.511938147171241,0.15830233300651,chr4,6861341,+,6861341
ENSG00000170871.12@chr4:6882893:6882898:+,ENSG00000170871.12,chr4:6882893:6882898:+,chr4:6882898:+,-0.069467154963823,down,0.0125069316688636,0.15830233300651,chr4,6882898,+,6882898
ENSG00000170871.12@chr4:6884139:6884175:+,ENSG00000170871.12,chr4:6884139:6884175:+,chr4:6884163:+,0.185414364830291,up,0.0131570411979283,0.15830233300651,chr4,6884163,+,6884164
ENSG00000170873.19@chr8:124550770:124550789:-,ENSG00000170873.19,chr8:124550770:124550789:-,chr8:124550789:-,0.120592393134069,up,3.03891104609356e-05,0.00494106166405493,chr8,124550789,-,124550784
ENSG00000170873.19@chr8:124552815:124552820:-,ENSG00000170873.19,chr8:124552815:124552820:-,chr8:124552819:-,-0.0406373113996299,down,0.0712164492889006,0.00494106166405493,chr8,124552819,-,124552818
ENSG00000170873.19@chr8:124552882:124552891:-,ENSG00000170873.19,chr8:124552882:124552891:-,chr8:124552889:-,-0.057236496000994,down,0.00904534865066854,0.00494106166405493,chr8,124552889,-,124552888
ENSG00000170873.19@chr8:124691072:124691082:-,ENSG00000170873.19,chr8:124691072:124691082:-,chr8:124691075:-,-0.0227185857334461,down,0.187592401662174,0.00494106166405493,chr8,124691075,-,124691076
ENSG00000170876.8@chr3:14143159:14143179:+,ENSG00000170876.8,chr3:14143159:14143179:+,chr3:14143164:+,-0.391269997416794,down,2.48586559681377e-21,0.0032811844431594,chr3,14143164,+,14143168
ENSG00000170876.8@chr3:14143660:14143686:+,ENSG00000170876.8,chr3:14143660:14143686:+,chr3:14143680:+,0.391269997416794,up,4.32531279241992e-28,0.0032811844431594,chr3,14143680,+,14143680
ENSG00000170881.5@chr8:124477523:124477530:+,ENSG00000170881.5,chr8:124477523:124477530:+,chr8:124477529:+,0.104777718140287,up,0.00560848488812249,0.0261913947784884,chr8,124477529,+,124477531
ENSG00000170881.5@chr8:124486913:124486923:+,ENSG00000170881.5,chr8:124486913:124486923:+,chr8:124486920:+,-0.0917849761962852,down,0.000660501796987297,0.0261913947784884,chr8,124486920,+,124486921
ENSG00000170881.5@chr8:124487813:124487845:+,ENSG00000170881.5,chr8:124487813:124487845:+,chr8:124487818:+,-0.071279622155095,down,0.512364808874432,0.0261913947784884,chr8,124487818,+,124487819
ENSG00000170881.5@chr8:124487985:124487995:+,ENSG00000170881.5,chr8:124487985:124487995:+,chr8:124487987:+,0.058286880211093,up,0.30898630786176,0.0261913947784884,chr8,124487987,+,124487989
ENSG00000170892.13@chr19:54193656:54193675:+,ENSG00000170892.13,chr19:54193656:54193675:+,chr19:54193666:+,-0.0235518326206711,down,0.0941963014846546,0.251468256261024,chr19,54193666,+,54193666
ENSG00000170892.13@chr19:54194524:54194537:+,ENSG00000170892.13,chr19:54194524:54194537:+,chr19:54194527:+,0.0235518326206707,up,0.0941963014846546,0.251468256261024,chr19,54194527,+,54194528
ENSG00000170903.12@chr11:106007899:106007928:-,ENSG00000170903.12,chr11:106007899:106007928:-,chr11:106007922:-,0.127690622092467,up,2.43110804003575e-06,0.00065347789941864,chr11,106007922,-,106007920
ENSG00000170903.12@chr11:106007971:106007986:-,ENSG00000170903.12,chr11:106007971:106007986:-,chr11:106007984:-,-0.070445566140432,down,0.00334717324479242,0.00065347789941864,chr11,106007984,-,106007984
ENSG00000170903.12@chr11:106008338:106008340:-,ENSG00000170903.12,chr11:106008338:106008340:-,chr11:106008339:-,-0.0572450559520349,down,8.67279389033169e-08,0.00065347789941864,chr11,106008339,-,106008339
ENSG00000170906.16@chr19:54106952:54106973:+,ENSG00000170906.16,chr19:54106952:54106973:+,chr19:54106959:+,-0.023404364717566,down,0.799303589329531,0.725843591072619,chr19,54106959,+,54106961
ENSG00000170906.16@chr19:54108727:54108735:+,ENSG00000170906.16,chr19:54108727:54108735:+,chr19:54108735:+,0.023404364717566,up,0.799303589329531,0.725843591072619,chr19,54108735,+,54108730
ENSG00000170915.9@chr6:52405807:52405827:+,ENSG00000170915.9,chr6:52405807:52405827:+,chr6:52405810:+,-0.138439360710628,down,0.0360937270288096,0.0104610826551767,chr6,52405810,+,52405812
ENSG00000170915.9@chr6:52406145:52406148:+,ENSG00000170915.9,chr6:52406145:52406148:+,chr6:52406147:+,-0.104963721849757,down,0.0129734401727677,0.0104610826551767,chr6,52406147,+,52406148
ENSG00000170915.9@chr6:52407752:52407776:+,ENSG00000170915.9,chr6:52407752:52407776:+,chr6:52407775:+,0.243403082560386,up,4.26707413113272e-05,0.0104610826551767,chr6,52407775,+,52407777
ENSG00000170921.16@chr17:63427270:63427278:+,ENSG00000170921.16,chr17:63427270:63427278:+,chr17:63427272:+,-0.0605061226691523,down,0.0035864626553275,0.0157416478073914,chr17,63427272,+,63427274
ENSG00000170921.16@chr17:63427687:63427707:+,ENSG00000170921.16,chr17:63427687:63427707:+,chr17:63427705:+,0.060506122669152,up,0.0035864626553275,0.0157416478073914,chr17,63427705,+,63427703
ENSG00000171016.13@chr15:55539455:55539467:-,ENSG00000171016.13,chr15:55539455:55539467:-,chr15:55539461:-,0.137851484581174,up,0.0554093429693831,0.130125381071194,chr15,55539461,-,55539461
ENSG00000171016.13@chr15:55540887:55540889:-,ENSG00000171016.13,chr15:55540887:55540889:-,chr15:55540888:-,-0.120351961717221,down,0.225117700660459,0.130125381071194,chr15,55540888,-,55540888
ENSG00000171016.13@chr15:55541990:55541992:-,ENSG00000171016.13,chr15:55541990:55541992:-,chr15:55541992:-,-0.017499522863953,down,0.323962356858311,0.130125381071194,chr15,55541992,-,55541991
ENSG00000171033.13@chr8:78603065:78603102:+,ENSG00000171033.13,chr8:78603065:78603102:+,chr8:78603081:+,0.0115276030915803,up,0.188918818163975,1.00716058910169e-06,chr8,78603081,+,78603081
ENSG00000171033.13@chr8:78603208:78603253:+,ENSG00000171033.13,chr8:78603208:78603253:+,chr8:78603212:+,-0.20719096654101,down,9.78521211752174e-72,1.00716058910169e-06,chr8,78603212,+,78603214
ENSG00000171033.13@chr8:78603924:78603972:+,ENSG00000171033.13,chr8:78603924:78603972:+,chr8:78603938:+,-0.022964134348266,down,0.0100140784617557,1.00716058910169e-06,chr8,78603938,+,78603939
ENSG00000171033.13@chr8:78605244:78605274:+,ENSG00000171033.13,chr8:78605244:78605274:+,chr8:78605266:+,0.218627497797696,up,2.6119871497643e-82,1.00716058910169e-06,chr8,78605266,+,78605267
ENSG00000171067.11@chr11:68261312:68261342:-,ENSG00000171067.11,chr11:68261312:68261342:-,chr11:68261338:-,0.059781720403402,up,0.00101440343831954,0.269949359233134,chr11,68261338,-,68261338
ENSG00000171067.11@chr11:68261458:68261521:-,ENSG00000171067.11,chr11:68261458:68261521:-,chr11:68261463:-,-0.059781720403402,down,0.00101440343831954,0.269949359233134,chr11,68261463,-,68261463
ENSG00000171094.18@chr2:29190983:29190996:-,ENSG00000171094.18,chr2:29190983:29190996:-,chr2:29190995:-,0.24427091390617,up,1.07335789445084e-05,0.0135589801710604,chr2,29190995,-,29190994
ENSG00000171094.18@chr2:29192771:29192782:-,ENSG00000171094.18,chr2:29192771:29192782:-,chr2:29192776:-,-0.24427091390617,down,1.07335789445084e-05,0.0135589801710604,chr2,29192776,-,29192774
ENSG00000171103.11@chr2:28849822:28849828:-,ENSG00000171103.11,chr2:28849822:28849828:-,chr2:28849823:-,-0.044706600588953,down,0.286235220506401,0.270333488082835,chr2,28849823,-,28849824
ENSG00000171103.11@chr2:28869424:28869434:-,ENSG00000171103.11,chr2:28869424:28869434:-,chr2:28869425:-,0.044706600588953,up,0.286235220506401,0.270333488082835,chr2,28869425,-,28869425
ENSG00000171109.19@chr3:179358970:179358991:+,ENSG00000171109.19,chr3:179358970:179358991:+,chr3:179358976:+,-0.0827833109599364,down,0.495631358982902,0.376983636842265,chr3,179358976,+,179358976
ENSG00000171109.19@chr3:179392492:179392500:+,ENSG00000171109.19,chr3:179392492:179392500:+,chr3:179392496:+,-0.045702015377791,down,0.175587904889443,0.376983636842265,chr3,179392496,+,179392498
ENSG00000171109.19@chr3:179392595:179392598:+,ENSG00000171109.19,chr3:179392595:179392598:+,chr3:179392598:+,-0.0836129477028046,down,0.280903902849516,0.376983636842265,chr3,179392598,+,179392599
ENSG00000171109.19@chr3:179392948:179392981:+,ENSG00000171109.19,chr3:179392948:179392981:+,chr3:179392962:+,0.062871638280007,up,0.51230381487058,0.376983636842265,chr3,179392962,+,179392964
ENSG00000171109.19@chr3:179393015:179393030:+,ENSG00000171109.19,chr3:179393015:179393030:+,chr3:179393025:+,0.058906021614065,up,0.812684714923733,0.376983636842265,chr3,179393025,+,179393028
ENSG00000171109.19@chr3:179394925:179394946:+,ENSG00000171109.19,chr3:179394925:179394946:+,chr3:179394928:+,0.09032061414646,up,0.079566066260705,0.376983636842265,chr3,179394928,+,179394929
ENSG00000171132.14@chr2:45653205:45653215:+,ENSG00000171132.14,chr2:45653205:45653215:+,chr2:45653210:+,0.0606901234321473,up,0.00148993588701574,0.00266768631902041,chr2,45653210,+,45653211
ENSG00000171132.14@chr2:45845755:45845778:+,ENSG00000171132.14,chr2:45845755:45845778:+,chr2:45845757:+,0.0353873657808367,up,0.015857051758928,0.00266768631902041,chr2,45845757,+,45845758
ENSG00000171132.14@chr2:46187979:46188001:+,ENSG00000171132.14,chr2:46187979:46188001:+,chr2:46187989:+,-0.0960774892129841,down,1.59278420014429e-05,0.00266768631902041,chr2,46187989,+,46187990
ENSG00000171150.9@chr2:46761604:46761613:+,ENSG00000171150.9,chr2:46761604:46761613:+,chr2:46761612:+,-0.137927075078381,down,0.0352913145413877,0.0774023970678374,chr2,46761612,+,46761612
ENSG00000171150.9@chr2:46762595:46762677:+,ENSG00000171150.9,chr2:46762595:46762677:+,chr2:46762665:+,0.137927075078381,up,0.0160247009728454,0.0774023970678374,chr2,46762665,+,46762666
ENSG00000171155.8@chrX:120625673:120625680:-,ENSG00000171155.8,chrX:120625673:120625680:-,chrX:120625680:-,-0.0436552163191524,down,0.219642821734551,0.326231892434953,chrX,120625680,-,120625674
ENSG00000171155.8@chrX:120625781:120625801:-,ENSG00000171155.8,chrX:120625781:120625801:-,chrX:120625799:-,-0.022879101359428,down,0.507645375208865,0.326231892434953,chrX,120625799,-,120625799
ENSG00000171155.8@chrX:120625917:120625955:-,ENSG00000171155.8,chrX:120625917:120625955:-,chrX:120625948:-,0.080553819625812,up,0.632041804663922,0.326231892434953,chrX,120625948,-,120625949
ENSG00000171155.8@chrX:120626051:120626054:-,ENSG00000171155.8,chrX:120626051:120626054:-,chrX:120626052:-,-0.01401950194723,down,0.465313264426301,0.326231892434953,chrX,120626052,-,120626053
ENSG00000171160.18@chr10:97614536:97614567:-,ENSG00000171160.18,chr10:97614536:97614567:-,chr10:97614554:-,-0.063367338392875,down,3.52197067793038e-05,0.0707648693443655,chr10,97614554,-,97614555
ENSG00000171160.18@chr10:97619389:97619410:-,ENSG00000171160.18,chr10:97619389:97619410:-,chr10:97619402:-,0.0633673383928745,up,3.52197067793038e-05,0.0707648693443655,chr10,97619402,-,97619401
ENSG00000171189.18@chr21:29536924:29536936:-,ENSG00000171189.18,chr21:29536924:29536936:-,chr21:29536931:-,0.029348465861623,up,0.392364341649646,0.828765341773334,chr21,29536931,-,29536933
ENSG00000171189.18@chr21:29537014:29537021:-,ENSG00000171189.18,chr21:29537014:29537021:-,chr21:29537019:-,-0.044532100453153,down,0.647392966066112,0.828765341773334,chr21,29537019,-,29537018
ENSG00000171189.18@chr21:29895459:29895472:-,ENSG00000171189.18,chr21:29895459:29895472:-,chr21:29895470:-,-0.0519464697096279,down,0.649890669274917,0.828765341773334,chr21,29895470,-,29895471
ENSG00000171189.18@chr21:29918181:29918197:-,ENSG00000171189.18,chr21:29918181:29918197:-,chr21:29918196:-,0.067130104301157,up,0.174539343560312,0.828765341773334,chr21,29918196,-,29918193
ENSG00000171204.13@chr11:85636406:85636420:+,ENSG00000171204.13,chr11:85636406:85636420:+,chr11:85636408:+,-0.067869127611775,down,0.10530738023829,0.192712836402793,chr11,85636408,+,85636410
ENSG00000171204.13@chr11:85636496:85636540:+,ENSG00000171204.13,chr11:85636496:85636540:+,chr11:85636511:+,0.067869127611775,up,0.10530738023829,0.192712836402793,chr11,85636511,+,85636507
