V1,PAS_ID,pred_narrow,pred,usage,sig,change
8914,chr19:21966105:-,0.64375824,0.75541323,Decreased,no,longer
8923,chr11:116869524:-,0.42561528,0.49996418,Decreased,no,longer
8924,chr1:153645828:+,0.0091095045,0.01322173,Decreased,no,longer
8927,chr1:154989011:+,0.11241189,0.23511802,Decreased,no,longer
8932,chr1:154549985:-,0.6152585,0.6259114,Decreased,no,longer
8943,chr1:156035302:-,0.3763141,0.40244845,Decreased,no,longer
8944,chr19:1376950:+,0.039581202,0.04354024,Decreased,no,longer
8956,chr3:184170875:+,0.05246162,0.058197156,Decreased,no,longer
8963,chr19:36628271:+,0.5032776,0.54089713,Decreased,no,longer
8965,chr17:75706756:+,0.042435113,0.04580074,Decreased,no,longer
8969,chr17:75942878:-,0.30962652,0.3454697,Decreased,no,longer
8975,chr17:76734838:-,0.29116258,0.3055192,Decreased,no,longer
8976,chr19:49470588:+,0.05504041,0.072445765,Decreased,no,longer
8980,chr19:50483350:+,0.024664761,0.05290162,Decreased,no,longer
8987,chr12:49644933:-,0.13642712,0.18347552,Decreased,no,longer
8989,chr12:50479914:+,0.10674757,0.8556035,Decreased,no,longer
8999,chr16:2505617:+,0.03851293,0.069044136,Decreased,no,longer
9011,chr11:72290556:-,0.02681426,0.055442028,Decreased,no,longer
9012,chr11:75010905:+,0.5511902,0.5843513,Decreased,no,longer
9016,chr11:62357201:+,0.35739642,0.37448725,Decreased,no,longer
9025,chr1:50181298:+,0.4014167,0.46003306,Decreased,no,longer
9029,chr1:52686837:-,0.05560307,0.06622288,Decreased,no,longer
9032,chr1:53214473:-,0.01850973,0.05041523,Decreased,no,longer
9034,chr1:56714815:+,0.53957546,0.73625386,Decreased,no,longer
9038,chr1:28717991:+,0.04077669,0.04821394,Decreased,no,longer
9046,chr1:9926393:-,0.31707835,0.46427593,Decreased,no,longer
9050,chr1:32680651:+,0.65931475,0.6850631,Decreased,no,longer
9058,chr1:77948404:-,0.600227,0.6589078,Decreased,no,longer
9064,chr1:193179569:-,0.4471245,0.4998231,Decreased,no,longer
9065,chr1:107481854:+,0.6549016,0.6680142,Decreased,no,longer
9070,chr1:85251968:-,0.2678668,0.37578505,Decreased,no,longer
9073,chr1:90028222:+,0.34276846,0.47044832,Decreased,no,longer
9076,chr1:100976491:+,0.33761832,0.36797753,Decreased,no,longer
9082,chr1:160214638:+,0.3147326,0.3345256,Decreased,no,longer
9087,chr1:160278481:-,0.2904115,0.29642335,Decreased,no,longer
9097,chr1:245703254:+,0.1339937,0.13853468,Decreased,no,longer
9110,chr1:224385491:-,0.33560213,0.44799268,Decreased,no,longer
9112,chr2:61019068:+,0.5457373,0.56304955,Decreased,no,longer
9127,chr2:199932891:-,0.09177411,0.16128923,Decreased,no,longer
9128,chr2:199963982:+,0.10340429,0.22665684,Decreased,no,longer
9135,chr2:151801527:-,0.13809222,0.40516096,Decreased,no,longer
9137,chr2:14636026:+,0.59050035,0.60196924,Decreased,no,longer
9156,chr2:17665404:-,0.07805735,0.17359905,Decreased,no,longer
9165,chr4:52023937:-,0.08524419,0.097779974,Decreased,no,longer
9176,chr2:101276537:-,0.68325657,0.6977165,Decreased,no,longer
9185,chr4:17800786:-,0.23914145,0.2718059,Decreased,no,longer
9189,chr4:79905570:-,0.6744912,0.69339746,Decreased,no,longer
9196,chr3:88055414:-,0.31980672,0.43164143,Decreased,no,longer
9209,chr3:71682723:-,0.42887363,0.44033492,Decreased,no,longer
9217,chr3:28323536:-,0.54547787,0.59513277,Decreased,no,longer
9221,chr3:13505334:+,0.041980073,0.047135755,Decreased,no,longer
9226,chr1:205018728:+,0.048303835,0.053567708,Decreased,no,longer
9230,chr3:33602443:-,0.51237285,0.54747236,Decreased,no,longer
9231,chr3:161072207:+,0.4376751,0.45575568,Decreased,no,longer
9235,chr2:202778959:-,0.00843482,0.04499179,Decreased,no,longer
9239,chr3:72374606:-,0.694194,0.7148781,Decreased,no,longer
9241,chr3:73067189:+,0.44569004,0.47355592,Decreased,no,longer
9243,chr3:113001209:+,0.044462617,0.06968532,Decreased,no,longer
9250,chr3:113004920:-,0.26368734,0.690918,Decreased,no,longer
9252,chr3:62398970:-,0.6908361,0.8031496,Decreased,no,longer
9255,chr4:84670831:-,0.35639784,0.42376897,Decreased,no,longer
9263,chr3:155937710:+,0.4120218,0.42898145,Decreased,no,longer
9267,chr3:157147798:-,0.4603949,0.7500971,Decreased,no,longer
9269,chr3:36714927:-,0.4915598,0.5626644,Decreased,no,longer
9277,chr4:39551419:-,0.4156587,0.4712913,Decreased,no,longer
9278,chr3:58294512:+,0.18583457,0.2013086,Decreased,no,longer
9285,chr4:40815390:-,0.1080901,0.33624935,Decreased,no,longer
9290,chr3:143057644:+,0.37127522,0.50892127,Decreased,no,longer
9304,chr4:75482011:-,0.50755507,0.59403676,Decreased,no,longer
9313,chr3:134157133:-,0.4765361,0.52468854,Decreased,no,longer
9318,chr2:27307399:-,0.124623716,0.1303232,Decreased,no,longer
9326,chr3:44925169:-,0.53197175,0.5487547,Decreased,no,longer
9343,chr1:37493178:-,0.24165986,0.25187492,Decreased,no,longer
9349,chr3:128620149:-,0.10054416,0.30307147,Decreased,no,longer
9353,chr3:52545487:-,0.17198503,0.2788799,Decreased,no,longer
9358,chr3:56622859:-,0.58016294,0.619598,Decreased,no,longer
9365,chr3:196733956:+,0.06837168,0.08348718,Decreased,no,longer
9368,chr1:40516034:+,0.39343324,0.40475082,Decreased,no,longer
9374,chr4:99899553:-,0.37304607,0.38637853,Decreased,no,longer
9383,chr4:128270143:-,0.56194425,0.6082816,Decreased,no,longer
9385,chr3:48270987:+,0.010269158,0.013184121,Decreased,no,longer
9393,chr4:127833372:+,0.23988959,0.4668236,Decreased,no,longer
9408,chr4:119298490:-,0.07799086,0.24058756,Decreased,no,longer
9410,chr4:118281715:-,0.045856807,0.086772636,Decreased,no,longer
9419,chr4:139390304:+,0.25818193,0.2781352,Decreased,no,longer
9430,chr4:146189912:+,0.4106468,0.51547474,Decreased,no,longer
9441,chr5:110762782:+,0.34987655,0.42079735,Decreased,no,longer
9450,chr5:115267357:-,0.3488599,0.3640265,Decreased,no,longer
9451,chr5:77063440:+,0.22527963,0.26955032,Decreased,no,longer
9458,chr5:77433093:-,0.025059849,0.07865064,Decreased,no,longer
9460,chr5:80138897:-,0.8898172,0.9051922,Decreased,no,longer
9468,chr5:79686640:+,0.84986174,0.8536233,Decreased,no,longer
9486,chr5:204762:-,0.015648067,0.06616428,Decreased,no,longer
9501,chr6:147385349:+,0.2385066,0.34929097,Decreased,no,longer
9507,chr7:43625182:+,0.201137,0.3350994,Decreased,no,longer
9511,chr5:154456144:+,0.3891057,0.46132696,Decreased,no,longer
9524,chr7:5304059:+,0.023583528,0.029379021,Decreased,no,longer
9526,chr7:7607228:+,0.4490005,0.5085609,Decreased,no,longer
9533,chr7:86879922:-,0.3828109,0.39232573,Decreased,no,longer
9537,chr8:80636498:-,0.2606046,0.38610995,Decreased,no,longer
9548,chr8:76983071:-,0.0574146,0.08817187,Decreased,no,longer
9563,chr7:1434365:-,0.07293343,0.07926078,Decreased,no,longer
9569,chr5:126544769:-,0.14752792,0.37061098,Decreased,no,longer
9574,chr8:100919700:-,0.31589913,0.3407755,Decreased,no,longer
9575,chr8:103228346:+,0.26568553,0.30519643,Decreased,no,longer
9580,chr8:103442971:+,0.32927892,0.4002713,Decreased,no,longer
9590,chr9:15462461:+,0.055611826,0.08055203,Decreased,no,longer
9595,chr9:34368909:-,0.38215855,0.40088272,Decreased,no,longer
9602,chr9:15471191:-,0.25616404,0.42793357,Decreased,no,longer
9606,chr9:34251777:+,0.1273778,0.13282076,Decreased,no,longer
9611,chr8:43201823:+,0.4100329,0.47543612,Decreased,no,longer
9619,chr9:101475326:-,0.07232417,0.0874575,Decreased,no,longer
9622,chr8:123252431:-,0.6787666,0.73702383,Decreased,no,longer
9634,chr9:123125216:-,0.5698991,0.6115277,Decreased,no,longer
9635,chr9:125363328:+,0.14001183,0.5702918,Decreased,no,longer
9644,chrX:84321200:-,0.43336952,0.45789856,Decreased,no,longer
9654,chrX:80675821:-,0.13448763,0.24527514,Decreased,no,longer
9655,chr13:87679613:+,0.39046046,0.46609938,Decreased,no,longer
9670,chr14:81177245:-,0.20161404,0.2908072,Decreased,no,longer
9676,chr10:63620969:+,0.18016832,0.2071583,Decreased,no,longer
9691,chr14:49894769:+,0.45693406,0.46102753,Decreased,no,longer
9695,chr13:25168920:-,0.28735346,0.3342873,Decreased,no,longer
9704,chr14:58648274:+,0.43139035,0.59044874,Decreased,no,longer
9706,chr10:13630722:+,0.08922993,0.24363369,Decreased,no,longer
9712,chr10:8015542:+,0.41132802,0.42312604,Decreased,no,longer
9721,chr10:75233971:-,0.0924597,0.09811476,Decreased,no,longer
9727,chr9:136207487:-,0.12854478,0.16769376,Decreased,no,longer
9732,chr5:177295756:+,0.10017439,0.111217424,Decreased,no,longer
9739,chr9:136423760:+,0.15749703,0.16481268,Decreased,no,longer
9746,chr12:12469409:+,0.21892887,0.22726227,Decreased,no,longer
9749,chr9:136724035:+,0.29523927,0.29972306,Decreased,no,longer
9752,chr9:137582209:-,0.0033826644,0.07786162,Decreased,no,longer
9759,chr10:42831401:+,0.48963505,0.51687694,Decreased,no,longer
9764,chrX:155055105:+,0.19115727,0.23639676,Decreased,no,longer
9772,chr9:137448224:-,0.06417407,0.07274006,Decreased,no,longer
9773,chr5:181057167:+,0.15781331,0.17421336,Decreased,no,longer
9778,chr10:97321823:+,0.12403407,0.16468064,Decreased,no,longer
9783,chr14:92162609:+,0.10668396,0.2503297,Decreased,no,longer
9789,chr14:95188403:-,0.6417256,0.6466507,Decreased,no,longer
9798,chr11:94876210:+,0.27784654,0.30699414,Decreased,no,longer
9805,chr15:38354049:+,0.24289592,0.24665481,Decreased,no,longer
9814,chr16:46929432:+,0.02548685,0.031656206,Decreased,no,longer
9816,chr15:63264168:+,0.36053026,0.37921828,Decreased,no,longer
9820,chr15:40570064:+,0.29514188,0.30178356,Decreased,no,longer
9827,chr16:50319091:-,0.09649442,0.14774969,Decreased,no,longer
9828,chr10:101554216:+,0.046927314,0.05745602,Decreased,no,longer
9832,chr15:72140962:+,0.092898674,0.14009555,Decreased,no,longer
9841,chr15:26544784:-,0.2518389,0.26102114,Decreased,no,longer
9842,chr12:69579180:+,0.59940624,0.6033588,Decreased,no,longer
9845,chr15:72584002:+,0.13753061,0.18793029,Decreased,no,longer
9852,chr17:54961206:-,0.280891,0.3338565,Decreased,no,longer
9856,chr11:123724780:-,0.042469274,0.05291041,Decreased,no,longer
9869,chr11:35811052:+,0.3712981,0.40188134,Decreased,no,longer
9872,chr11:6610845:-,0.13263077,0.14336495,Decreased,no,longer
9889,chr16:81022873:+,0.33357745,0.48322606,Decreased,no,longer
9891,chr11:8919549:+,0.08027106,0.09036925,Decreased,no,longer
9893,chr16:81045174:+,0.22577897,0.3154791,Decreased,no,longer
9903,chr18:68674732:-,0.24818152,0.26757804,Decreased,no,longer
9909,chr15:83138177:-,0.10997881,0.57841295,Decreased,no,longer
9915,chr12:8777191:+,0.22138773,0.27624613,Decreased,no,longer
9920,chr16:66510746:-,0.025521765,0.18960036,Decreased,no,longer
9922,chr18:77270144:+,0.11695583,0.14311583,Decreased,no,longer
9927,chr16:10769237:-,0.1265918,0.18141657,Decreased,no,longer
9930,chr15:84802486:+,0.026316883,0.031830516,Decreased,no,longer
9935,chr16:71731882:-,0.4312045,0.4444583,Decreased,no,longer
9937,chr11:18080343:-,0.44877335,0.5343608,Decreased,no,longer
9939,chr16:75447131:-,0.27101195,0.35876974,Decreased,no,longer
9942,chr16:23669861:+,0.4127188,0.46029836,Decreased,no,longer
9945,chr15:65148850:-,0.37674695,0.40015796,Decreased,no,longer
9948,chr15:42158876:-,0.24478965,0.25956517,Decreased,no,longer
9951,chr11:59637694:-,0.26489937,0.4360767,Decreased,no,longer
9956,chr15:43195195:+,0.61434025,0.6577288,Decreased,no,longer
9958,chr15:67191511:+,0.3355046,0.3477575,Decreased,no,longer
9963,chr15:90962340:+,0.10264854,0.10609808,Decreased,no,longer
9965,chr18:35141851:+,0.48635173,0.5788226,Decreased,no,longer
9967,chr15:43771537:+,0.13948737,0.18266602,Decreased,no,longer
9971,chr7:101173712:-,0.12661265,0.31002784,Decreased,no,longer
9974,chr17:49404836:-,0.29906255,0.3564958,Decreased,no,longer
9990,chr9:128361222:+,0.023340935,0.029867094,Decreased,no,longer
9995,chr16:19079261:+,0.3181575,0.32653785,Decreased,no,longer
10000,chr16:19858972:-,0.34863067,0.35389405,Decreased,no,longer
10003,chr15:75933128:+,0.24434415,0.30812502,Decreased,no,longer
10020,chr17:39533549:+,0.38766694,0.43043473,Decreased,no,longer
10024,chr17:79086694:+,0.010796583,0.017432075,Decreased,no,longer
10029,chr17:79935630:-,0.03622408,0.040956207,Decreased,no,longer
10032,chr18:49783504:-,0.4838718,0.5671566,Decreased,no,longer
10034,chr19:43585936:-,0.67304796,0.6790787,Decreased,no,longer
10043,chr19:1258875:+,0.0011149584,0.91890377,Decreased,no,longer
10046,chr19:19507340:+,0.09767984,0.7326129,Decreased,no,longer
10052,chr16:88861111:+,0.016184691,0.021794012,Decreased,no,longer
10056,chr16:89286663:-,0.7373507,0.85485196,Decreased,no,longer
10062,chr17:28607963:-,0.4840566,0.52353394,Decreased,no,longer
10064,chr17:28703503:-,0.046205617,0.069592685,Decreased,no,longer
10071,chr12:49019237:-,0.4448706,0.4510787,Decreased,no,longer
10080,chr19:36238280:+,0.13359718,0.15060127,Decreased,no,longer
10083,chr19:38305114:-,0.03228535,0.03542163,Decreased,no,longer
10091,chr17:760065:-,0.07136638,0.09230822,Decreased,no,longer
10093,chr17:1574403:-,0.04560262,0.06584184,Decreased,no,longer
10098,chr17:2323582:-,0.060353417,0.067016095,Decreased,no,longer
10101,chr17:4157695:+,0.03263847,0.04038289,Decreased,no,longer
10106,chr11:63997701:+,0.07075134,0.084508374,Decreased,no,longer
10111,chr12:53064604:-,0.033510365,0.04658976,Decreased,no,longer
10114,chr17:76950391:+,0.16653226,0.19045849,Decreased,no,longer
10117,chr8:55738760:-,0.8016728,0.82574946,Decreased,no,longer
10120,chr16:1997765:-,0.14392918,0.29952374,Decreased,no,longer
10125,chr11:61964565:-,0.63237095,0.64494675,Decreased,no,longer
10126,chr11:63827714:+,0.5297646,0.53260297,Decreased,no,longer
10130,chr3:39412441:+,0.46460032,0.5922146,Decreased,no,longer
10133,chr11:65538818:-,0.009089229,0.013325411,Decreased,no,longer
10134,chr11:65044827:+,0.325026,0.32863677,Decreased,no,longer
10137,chr11:64789137:-,0.08551371,0.09218546,Decreased,no,longer
10141,chr6:57055223:+,0.7532283,0.7807578,Decreased,no,longer
10149,chr8:43019777:+,0.11447102,0.19147575,Decreased,no,longer
10153,chr14:55066213:+,0.16324069,0.25352097,Decreased,no,longer
10158,chr6:69675858:-,0.2861478,0.59855926,Decreased,no,longer
10162,chr1:235550832:-,0.49669328,0.49877238,Decreased,no,longer
10167,chr1:234606748:-,0.25757617,0.6474651,Decreased,no,longer
10168,chr14:49622699:+,0.14717574,0.21102104,Decreased,no,longer
10175,chr3:58428035:-,0.35900685,0.37631083,Decreased,no,longer
10179,chr7:40132743:-,0.72786975,0.7421143,Decreased,no,longer
10181,chr3:57572075:-,0.24967223,0.3529688,Decreased,no,longer
10182,chr2:241352551:+,0.3953753,0.43106937,Decreased,no,longer
10189,chr2:241725999:+,0.041485414,0.04588884,Decreased,no,longer
10209,chr5:34945026:+,0.009547085,0.26556808,Decreased,no,longer
10228,chr3:158692138:+,0.33746156,0.34640604,Decreased,no,longer
10231,chr16:70373253:+,0.14325337,0.22278164,Decreased,no,longer
10235,chr2:85608288:-,0.25220662,0.2666208,Decreased,no,longer
10237,chr15:99386295:+,0.0889293,0.10210034,Decreased,no,longer
10242,chr4:1814290:-,0.09919733,0.11279385,Decreased,no,longer
10244,chr5:123344968:-,0.29817742,0.8004751,Decreased,no,longer
10245,chr2:227357180:+,0.15595472,0.17950985,Decreased,no,longer
10248,chr15:68293719:+,0.33749825,0.37027037,Decreased,no,longer
10259,chrX:154023197:-,0.08237131,0.14362055,Decreased,no,longer
10272,chr8:58147700:+,0.3659384,0.43954247,Decreased,no,longer
10276,chr8:48061568:+,0.31601748,0.3387282,Decreased,no,longer
10279,chr19:49713731:+,0.12796716,0.14011404,Decreased,no,longer
10287,chr16:30352847:-,0.0600944,0.06747247,Decreased,no,longer
10292,chr5:177306660:+,0.15562758,0.16577084,Decreased,no,longer
10309,chr3:155827331:-,0.61907184,0.72078836,Decreased,no,longer
10311,chr15:75371133:-,0.3121069,0.33536318,Decreased,no,longer
10313,chr15:75468151:-,0.07084563,0.13885182,Decreased,no,longer
10324,chrX:135962071:-,0.7953182,0.8082082,Decreased,no,longer
10328,chr8:38990804:-,0.38603592,0.47511277,Decreased,no,longer
10329,chr1:24842024:+,0.116326764,0.21193996,Decreased,no,longer
10336,chr5:131159292:-,0.7824365,0.8010044,Decreased,no,longer
10337,chr2:69249168:+,0.9425221,0.9439856,Decreased,no,longer
10348,chr1:23084965:-,0.21334527,0.27800384,Decreased,no,longer
10356,chr17:82078460:-,0.014714469,0.033219606,Decreased,no,longer
10359,chr3:129169577:-,0.38353786,0.4275383,Decreased,no,longer
10362,chr17:82047902:-,0.1332259,0.13685113,Decreased,no,longer
10364,chr17:82035881:-,0.13080435,0.1370602,Decreased,no,longer
10365,chr17:82034203:+,0.42368817,0.4312297,Decreased,no,longer
10375,chr15:77613734:-,0.07347848,0.51790917,Decreased,no,longer
10379,chr3:15642236:+,0.01700583,0.8958971,Decreased,no,longer
10394,chr5:10972905:-,0.22918741,0.27614504,Decreased,no,longer
10396,chrX:16761434:+,0.13467616,0.24296565,Decreased,no,longer
10406,chr1:179862443:-,0.2960876,0.37434712,Decreased,no,longer
10410,chr15:31482950:-,0.3037129,0.3285776,Decreased,no,longer
10419,chr17:7912203:+,0.080187924,0.100384325,Decreased,no,longer
10421,chr2:181063424:+,0.63644487,0.65275055,Decreased,no,longer
10428,chr4:165074942:-,0.08778596,0.20091832,Decreased,no,longer
10431,chr16:89228955:+,0.041440755,0.06529185,Decreased,no,longer
10437,chr2:177221381:+,0.14294699,0.46579853,Decreased,no,longer
10444,chr4:140861175:-,0.65229857,0.7017254,Decreased,no,longer
10453,chr5:160091341:-,0.09780768,0.9673886,Decreased,no,longer
10455,chr11:11956943:+,0.2753004,0.36768103,Decreased,no,longer
10459,chr3:33867005:+,0.90838677,0.9099479,Decreased,no,longer
10461,chr7:149226172:+,0.04412483,0.1519794,Decreased,no,longer
10470,chr17:7259473:+,0.01486963,0.033194497,Decreased,no,longer
10475,chr14:75134246:-,0.5399453,0.5683137,Decreased,no,longer
10477,chr3:4317264:+,0.2789253,0.47051913,Decreased,no,longer
10480,chr7:83363239:-,0.56951493,0.65095913,Decreased,no,longer
10487,chr7:54550479:+,0.45138544,0.4698267,Decreased,no,longer
10499,chr5:139414054:-,0.031394262,0.03677337,Decreased,no,longer
10505,chr2:100273449:-,0.22693789,0.30686775,Decreased,no,longer
10506,chr4:87458345:+,0.6618312,0.69081503,Decreased,no,longer
10508,chr12:56113148:+,0.10233853,0.630546,Decreased,no,longer
10511,chr4:110049383:-,0.40597224,0.42014495,Decreased,no,longer
10514,chr6:2888468:-,0.48181647,0.4897224,Decreased,no,longer
10520,chr18:3502209:-,0.09778226,0.29380596,Decreased,no,longer
10524,chr5:133104477:+,0.24059498,0.2651449,Decreased,no,longer
10528,chr7:103098679:+,0.13087142,0.2129755,Decreased,no,longer
10536,chr12:53542891:-,0.7096295,0.7362233,Decreased,no,longer
10537,chr18:70327117:+,0.5036183,0.54335123,Decreased,no,longer
10562,chr17:60179102:-,0.62497675,0.6869691,Decreased,no,longer
10565,chr3:71756105:+,0.51822084,0.53325504,Decreased,no,longer
10568,chr7:32869233:-,0.03419293,0.09831886,Decreased,no,longer
10569,chr3:14198343:+,0.29769835,0.31489283,Decreased,no,longer
10572,chr4:6882898:+,0.31447625,0.34884542,Decreased,no,longer
10576,chr8:124552889:-,0.25290453,0.45032936,Decreased,no,longer
10578,chr3:14143164:+,0.06635052,0.08163532,Decreased,no,longer
10588,chr11:106008339:-,0.09898027,0.123933755,Decreased,no,longer
10592,chr6:52406147:+,0.08812966,0.1343498,Decreased,no,longer
10594,chr17:63427272:+,0.28137136,0.29180378,Decreased,no,longer
10600,chr8:78603212:+,0.24664454,0.25408563,Decreased,no,longer
10604,chr11:68261463:-,0.03464226,0.044395,Decreased,no,longer
10606,chr2:29192776:-,0.22124526,0.47361395,Decreased,no,longer
10618,chr2:46761612:+,0.5309881,0.53895974,Decreased,no,longer
10635,chr16:47082829:-,0.48413423,0.49395868,Decreased,no,longer
10643,chr2:26729694:+,0.122382075,0.13314536,Decreased,no,longer
10646,chr12:104758111:+,0.21278737,0.23007429,Decreased,no,longer
10657,chr20:32437363:+,0.33741608,0.34921703,Decreased,no,longer
10664,chr19:9648298:-,0.6682106,0.6923976,Decreased,no,longer
10682,chr16:11837340:-,0.15089665,0.3770622,Decreased,no,longer
10684,chr11:75602866:-,0.37491867,0.5086434,Decreased,no,longer
10687,chr4:154536510:-,0.2899233,0.4235859,Decreased,no,longer
10689,chr21:40012413:-,0.4877726,0.57660085,Decreased,no,longer
10691,chr1:9729979:-,0.08287718,0.12547252,Decreased,no,longer
10692,chr5:139683325:+,0.026889876,0.050377667,Decreased,no,longer
10699,chr19:57591829:+,0.570244,0.58901095,Decreased,no,longer
10707,chr11:22282729:+,0.26508442,0.3597498,Decreased,no,longer
10724,chr19:37486507:+,0.109812014,0.17047806,Decreased,no,longer
10729,chr9:20345061:-,0.26375815,0.40676627,Decreased,no,longer
10731,chr2:3479564:+,0.31424162,0.3690517,Decreased,no,longer
10733,chr10:87961303:+,0.6092263,0.6167891,Decreased,no,longer
10740,chr2:3545577:-,0.17210265,0.21338841,Decreased,no,longer
10742,chr15:43873275:-,0.3997014,0.41402245,Decreased,no,longer
10748,chr20:53568417:-,0.06902083,0.1419439,Decreased,no,longer
10752,chr17:18015058:-,0.28231627,0.28819844,Decreased,no,longer
10758,chr19:2813598:+,0.2055884,0.21516836,Decreased,no,longer
10763,chr3:49108674:-,0.30570814,0.31415206,Decreased,no,longer
10768,chr3:48293997:-,0.13395931,0.1662423,Decreased,no,longer
10776,chr9:83246762:-,0.38525966,0.42603958,Decreased,no,longer
10780,chr18:58748031:+,0.05122232,0.08899716,Decreased,no,longer
10783,chr6:19840683:+,0.7354006,0.7598771,Decreased,no,longer
10786,chr1:71402942:-,0.31487748,0.4267895,Decreased,no,longer
10801,chr1:94982810:-,0.20299792,0.43408725,Decreased,no,longer
10805,chr11:119117116:+,0.22058836,0.22950359,Decreased,no,longer
10808,chr18:35332361:-,0.59027046,0.5960852,Decreased,no,longer
10811,chr10:73783371:+,0.65274316,0.6614305,Decreased,no,longer
10813,chr14:22834346:+,0.37723044,0.38986042,Decreased,no,longer
10820,chr19:21379320:+,0.7220094,0.7297978,Decreased,no,longer
10823,chr11:65866369:+,0.12619004,0.6502795,Decreased,no,longer
10841,chr2:173908536:-,0.6241139,0.66316944,Decreased,no,longer
10847,chr11:71501539:+,0.033268496,0.05069163,Decreased,no,longer
10851,chr11:71434958:-,0.05951527,0.06664641,Decreased,no,longer
10857,chr9:16416404:-,0.4720527,0.49391407,Decreased,no,longer
10862,chr11:67257670:+,0.6200704,0.6823074,Decreased,no,longer
10865,chr13:21177355:+,0.069855735,0.11280937,Decreased,no,longer
10872,chr2:203438940:-,0.029821666,0.057924226,Decreased,no,longer
10874,chr3:123283943:-,0.13715018,0.17015025,Decreased,no,longer
10875,chr1:154979243:+,0.32897967,0.34015083,Decreased,no,longer
10882,chr3:121664111:-,0.5259392,0.53653693,Decreased,no,longer
10885,chr2:131483974:-,0.22191493,0.27313408,Decreased,no,longer
10889,chr21:41988637:-,0.8846971,0.89164776,Decreased,no,longer
10890,chr2:127702516:+,0.11820821,0.12376332,Decreased,no,longer
10893,chr3:49533672:+,0.08964036,0.11878052,Decreased,no,longer
10895,chr1:231000593:+,0.82961476,0.83732134,Decreased,no,longer
10897,chr1:19626627:+,0.66518396,0.6678432,Decreased,no,longer
10899,chr12:71677356:+,0.58659446,0.6038076,Decreased,no,longer
10905,chr3:47587589:-,0.109565705,0.11474599,Decreased,no,longer
10910,chr15:77112790:-,0.0122158155,0.024038242,Decreased,no,longer
10912,chr3:49719916:-,0.080467865,0.115533315,Decreased,no,longer
10925,chr21:45512547:-,0.015560184,0.03463893,Decreased,no,longer
10934,chrX:19916248:-,0.5979638,0.6249083,Decreased,no,longer
10940,chr1:235111595:-,0.27448642,0.28455597,Decreased,no,longer
10941,chr2:227555121:+,0.6750565,0.7171969,Decreased,no,longer
10946,chr17:41722639:-,0.23335525,0.23832163,Decreased,no,longer
10947,chr17:41690998:+,0.310447,0.3448483,Decreased,no,longer
10959,chr11:66685251:-,0.09908998,0.10448616,Decreased,no,longer
10971,chr3:196587285:+,0.6869563,0.69944954,Decreased,no,longer
10975,chr5:98794054:+,0.044983417,0.053544834,Decreased,no,longer
10981,chr11:66539259:-,0.15832163,0.17728372,Decreased,no,longer
10999,chr12:110350974:+,0.3642087,0.41692278,Decreased,no,longer
11013,chr7:148417855:+,0.2571944,0.33013204,Decreased,no,longer
11016,chr9:27948085:-,0.3142474,0.32186672,Decreased,no,longer
11023,chr11:66435838:-,0.30744547,0.31823,Decreased,no,longer
11024,chr1:39005885:+,0.58303344,0.6101601,Decreased,no,longer
11027,chr3:136149447:-,0.6062403,0.63213736,Decreased,no,longer
11036,chr19:9412595:-,0.44379827,0.4473376,Decreased,no,longer
11040,chr5:83056300:-,0.17128542,0.2860437,Decreased,no,longer
11047,chr10:91907761:-,0.18875208,0.24287394,Decreased,no,longer
11050,chr4:112187151:+,0.11784917,0.17416976,Decreased,no,longer
11053,chr4:56501944:+,0.16229543,0.18302386,Decreased,no,longer
11057,chr3:57560936:+,0.39910847,0.4517174,Decreased,no,longer
11064,chr16:29871509:-,0.064315334,0.07999449,Decreased,no,longer
11065,chr16:29906054:+,0.079975806,0.09586952,Decreased,no,longer
11069,chr16:29919635:-,0.32797262,0.41964036,Decreased,no,longer
11077,chr3:142449317:-,0.19211753,0.33806622,Decreased,no,longer
11087,chr8:66633234:-,0.10056657,0.19421217,Decreased,no,longer
11092,chr1:32334075:-,0.1552306,0.16153239,Decreased,no,longer
11104,chr19:867963:-,0.007460615,0.013792223,Decreased,no,longer
11109,chr18:14103872:-,0.49174482,0.5061911,Decreased,no,longer
11112,chr8:38163342:-,0.33251217,0.3653252,Decreased,no,longer
11121,chr11:65998425:-,0.08938345,0.10404324,Decreased,no,longer
11123,chr18:47833104:-,0.07096462,0.0830932,Decreased,no,longer
11127,chr11:7996169:+,0.53630817,0.54091215,Decreased,no,longer
11134,chr3:123914319:-,0.24633296,0.3208592,Decreased,no,longer
11138,chr10:131956241:+,0.17444173,0.25862843,Decreased,no,longer
11144,chr11:73675894:-,0.5064949,0.66852677,Decreased,no,longer
11149,chr8:73981695:+,0.36025605,0.57142204,Decreased,no,longer
11154,chr12:122134163:+,0.07098883,0.088469595,Decreased,no,longer
11159,chr9:121988912:-,0.22811961,0.25598353,Decreased,no,longer
11160,chr12:68767245:+,0.44419336,0.47007114,Decreased,no,longer
11165,chr3:128081019:-,0.029104153,0.4542212,Decreased,no,longer
11166,chr8:10428362:+,0.104445204,0.168379,Decreased,no,longer
11176,chr3:3847119:+,0.40911913,0.42275307,Decreased,no,longer
11182,chr18:12326568:+,0.1552514,0.17595948,Decreased,no,longer
11189,chr5:147591149:-,0.32538044,0.4260909,Decreased,no,longer
