V1,PAS_ID,original_PAS_pred_narrow,original_PAS_pred,usage,sig
10683,chr11:75586918:-,0.38571504,0.39285678,Increased,yes
10685,chr4:154535005:-,0.48133266,0.57292914,Increased,yes
10688,chr21:40010999:-,0.7029908,0.7638849,Increased,yes
10690,chr1:9729027:-,0.21962957,0.35681555,Increased,yes
10694,chr5:139683880:+,0.3227028,0.33031774,Increased,yes
10696,chr1:9582772:+,0.41208106,0.54059285,Decreased,yes
10697,chr17:67983152:+,0.53118414,0.57710093,Decreased,yes
10700,chr19:57593889:+,0.63475674,0.7127417,Increased,yes
10701,chr12:14498247:+,0.17237477,0.2061351,Decreased,yes
10704,chr20:64072346:+,0.20854567,0.21061562,Increased,yes
10708,chr11:22283354:+,0.61410815,0.66066504,Increased,yes
10711,chr1:7263542:+,0.41842476,0.43167955,Increased,yes
10713,chr18:63123349:-,0.39755592,0.4917978,Decreased,yes
10719,chr10:133226412:+,0.24071437,0.27781248,Increased,yes
10721,chr19:37614098:+,0.29759288,0.51719016,Decreased,yes
10723,chr12:1591057:-,0.05980765,0.18257084,Decreased,yes
10725,chr19:37488651:+,0.88527375,0.9168495,Increased,yes
10727,chr9:20342381:-,0.05388335,0.25287005,Increased,yes
10732,chr2:3485092:+,0.63047916,0.6518364,Increased,yes
10736,chr10:87971542:+,0.46284303,0.54638493,Increased,yes
10739,chr2:3541430:-,0.82690024,0.9081956,Increased,yes
10741,chr15:43870764:-,0.867081,0.8711633,Increased,yes
10745,chr15:62844628:+,0.32236233,0.3640871,Decreased,yes
10746,chr20:53567072:-,0.45561057,0.46754774,Increased,yes
10749,chr2:223596942:-,0.17413647,0.6282555,Decreased,yes
10751,chr17:18002927:-,0.7981776,0.8077086,Increased,yes
10754,chr19:2834996:+,0.014838769,0.018138539,Decreased,yes
10756,chr4:139475209:+,0.42851788,0.43866014,Decreased,yes
10759,chr19:2815804:+,0.42500842,0.48822755,Increased,yes
10761,chr3:115721481:+,0.36960995,0.78582764,Decreased,yes
10762,chr3:49108051:-,0.108118065,0.14736877,Increased,yes
10765,chr2:10054930:+,0.06536019,0.14923799,Decreased,yes
10766,chr3:48289910:-,0.12718567,0.24685055,Increased,yes
10773,chr7:25123655:-,0.03902289,0.083258465,Decreased,yes
10775,chr9:83244625:-,0.5835719,0.5995932,Increased,yes
10778,chr8:120524670:+,0.70522505,0.7283553,Decreased,yes
10782,chr18:58753804:+,0.1414401,0.22895998,Increased,yes
10784,chr6:19842193:+,0.89953005,0.9025021,Increased,yes
10785,chr1:71395943:-,0.7207191,0.76192033,Increased,yes
10791,chr5:43107492:+,0.85073036,0.85434955,Increased,yes
10795,chr2:168775053:+,0.08507373,0.6320183,Decreased,yes
10798,chr7:134679807:+,0.7810548,0.79884017,Increased,yes
10799,chr1:94974407:-,0.5725646,0.58300567,Increased,yes
10803,chr6:46220735:-,0.25005618,0.26714545,Decreased,yes
10806,chr11:119118543:+,0.38021806,0.39024347,Increased,yes
10807,chr18:35332227:-,0.69270295,0.69816303,Increased,yes
10810,chr16:88077315:+,0.58397055,0.589502,Increased,yes
10812,chr10:73783651:+,0.41143945,0.606922,Increased,yes
10814,chr14:22835036:+,0.6220067,0.62779814,Increased,yes
10815,chr10:45792601:+,0.63498753,0.65262026,Decreased,yes
10817,chr10:45615598:-,0.6038222,0.6656456,Increased,yes
10822,chr19:21388581:+,0.6662948,0.67616904,Increased,yes
10824,chr11:65866438:+,0.3290533,0.6127529,Increased,yes
10825,chr8:30995803:-,0.4637918,0.53918207,Decreased,yes
10828,chr11:65854922:-,0.008754641,0.6517705,Decreased,yes
10832,chr16:57153736:-,0.0275687,0.034103956,Decreased,yes
10834,chr9:162416:-,0.51616174,0.74104154,Decreased,yes
10835,chr5:113016353:+,0.25264353,0.26865032,Decreased,yes
10838,chr17:74210654:+,0.07827044,0.08353754,Decreased,yes
10839,chr2:173900769:-,0.43043908,0.5561118,Increased,yes
10843,chr5:119132315:+,0.56693965,0.5883761,Increased,yes
10849,chr11:71506951:+,0.71006596,0.71180004,Increased,yes
10850,chr11:71434412:-,0.40615332,0.4140866,Increased,yes
10852,chr4:7056640:+,0.3712793,0.46456778,Decreased,yes
10854,chr12:112160196:-,0.27674133,0.28926077,Decreased,yes
10856,chr9:16409504:-,0.61828566,0.62998426,Increased,yes
10858,chr4:83263825:-,0.3536252,0.39619592,Decreased,yes
10860,chr7:111125404:+,0.19681859,0.67214096,Decreased,yes
10864,chr11:67257986:+,0.27904448,0.5982394,Increased,yes
10867,chr13:21178003:+,0.08650446,0.5878478,Increased,yes
10870,chr2:203433817:-,0.5918571,0.6427078,Increased,yes
10873,chr3:123282297:-,0.48858446,0.49338573,Increased,yes
10876,chr1:154981139:+,0.43282107,0.44679052,Increased,yes
10877,chr5:95813849:-,0.14553486,0.3873838,Decreased,yes
10879,chr3:121769764:-,0.3508232,0.52244353,Decreased,yes
10881,chr3:121663202:-,0.7417706,0.7601653,Increased,yes
10884,chr2:131469724:-,0.601598,0.6282652,Increased,yes
10886,chr8:9778890:+,0.5096538,0.56862056,Decreased,yes
10888,chr21:41986831:-,0.3835067,0.43484586,Increased,yes
10892,chr2:127703831:+,0.47028807,0.48772568,Increased,yes
10894,chr3:49535613:+,0.6102073,0.6257975,Increased,yes
10896,chr1:231000731:+,0.33682197,0.3825022,Increased,yes
10898,chr1:19629818:+,0.09040282,0.09646638,Increased,yes
10900,chr12:71680641:+,0.6124697,0.6520597,Increased,yes
10902,chr11:64244547:-,0.03182643,0.28832167,Decreased,yes
10903,chr3:47585893:-,0.13956182,0.16016172,Increased,yes
10907,chr18:8406954:+,0.2661675,0.27542272,Decreased,yes
10908,chr15:77100655:-,0.32542175,0.3335774,Increased,yes
10911,chr3:49716845:-,0.14161967,0.14499527,Increased,yes
10915,chr19:55653158:+,0.1062085,0.11738984,Increased,yes
10916,chr12:93402275:+,0.36714986,0.4569287,Increased,yes
10918,chr9:124942610:-,0.6123029,0.6251875,Decreased,yes
10923,chr1:9985497:+,0.4110905,0.4380141,Increased,yes
10924,chr21:45502517:-,0.03483431,0.061948042,Increased,yes
10932,chrX:20127236:-,0.26758084,0.29978544,Decreased,yes
10933,chrX:19912863:-,0.61067694,0.6180931,Increased,yes
10936,chr11:66794310:+,0.8059443,0.8127929,Increased,yes
10939,chr1:235109344:-,0.30483833,0.34340513,Increased,yes
10942,chr2:227561216:+,0.69401294,0.7110423,Increased,yes
10943,chr17:41975173:+,0.42639652,0.4440375,Decreased,yes
10945,chr17:41718045:-,0.52137506,0.5238632,Increased,yes
10949,chr17:41692667:+,0.89951026,0.9002581,Increased,yes
10951,chr17:80438081:+,0.33500013,0.33832237,Increased,yes
10953,chr19:12633126:+,0.41352984,0.5275568,Decreased,yes
10954,chr3:170087584:-,0.7923055,0.8023927,Increased,yes
10956,chr17:79787569:+,0.6886545,0.69663274,Decreased,yes
10958,chr11:66682497:-,0.33044025,0.34137183,Increased,yes
10960,chr11:66665000:-,0.90400946,0.9077874,Increased,yes
10962,chr11:66641191:+,0.30351353,0.88570964,Decreased,yes
10966,chr3:195068285:-,0.6876171,0.69194627,Decreased,yes
10967,chr2:24000829:+,0.53551805,0.6266466,Decreased,yes
10972,chr3:196589057:+,0.7625282,0.7705468,Increased,yes
10973,chr12:65240236:+,0.015364765,0.118873976,Decreased,yes
10976,chr5:98796492:+,0.47165248,0.57567817,Increased,yes
10977,chr1:109500433:+,0.27104256,0.38928163,Decreased,yes
10979,chr11:66535899:-,0.40765083,0.4353874,Increased,yes
10982,chr3:101566243:+,0.28759804,0.3778811,Increased,yes
10984,chr15:41768626:+,0.063267,0.077966414,Decreased,yes
10989,chr12:64190196:-,0.42392,0.45221,Decreased,yes
10992,chr4:540198:+,0.32694662,0.39323288,Decreased,yes
10994,chr17:7459679:-,0.018819638,0.049991243,Decreased,yes
10998,chr20:41184830:-,0.102076456,0.12552427,Decreased,yes
11000,chr12:110351090:+,0.5734605,0.58590907,Increased,yes
11001,chr15:66549145:+,0.2548865,0.34036458,Decreased,yes
11005,chr15:66494076:-,0.018071024,0.07447894,Decreased,yes
11008,chr2:214578973:+,0.53934574,0.6852716,Increased,yes
11011,chr12:110041177:-,0.44335774,0.46762735,Increased,yes
11014,chr7:148420994:+,0.5288662,0.5976257,Increased,yes
11015,chr9:27937622:-,0.6635163,0.68290883,Increased,yes
11018,chr15:65661779:-,0.17420147,0.20419228,Decreased,yes
11020,chr11:66477335:+,0.020840028,0.026555132,Decreased,yes
11022,chr11:66435079:-,0.15266892,0.43363595,Increased,yes
11025,chr1:39006058:+,0.47452962,0.5442152,Increased,yes
11026,chr3:136148918:-,0.4095307,0.44028828,Increased,yes
11028,chr1:212992182:-,0.28145614,0.32132974,Decreased,yes
11033,chr16:19857583:+,0.09749198,0.41249976,Increased,yes
11035,chr19:9412429:-,0.25598916,0.26456222,Increased,yes
11037,chr11:1461744:+,0.026389975,0.044994522,Decreased,yes
11039,chr5:83052847:-,0.60426015,0.6162043,Increased,yes
11042,chr5:172333500:-,0.46418145,0.48491687,Decreased,yes
11043,chr4:112647127:+,0.00023414835,0.98704183,Decreased,yes
11045,chr10:91906588:-,0.09535772,0.117384225,Increased,yes
11048,chr3:23919551:+,0.44927955,0.47758678,Decreased,yes
11051,chr4:112195254:+,0.7671299,0.7769701,Increased,yes
11056,chr4:56503673:+,0.43983713,0.46737453,Increased,yes
11060,chr3:57566452:+,0.15716405,0.16229714,Increased,yes
11062,chr3:158545728:+,0.6807833,0.69534135,Decreased,yes
11063,chr16:29871160:-,0.0015166226,0.9737457,Increased,yes
11067,chr16:29919862:+,0.6680493,0.6942996,Increased,yes
11068,chr16:29906341:-,0.24116634,0.2479623,Increased,yes
11072,chr10:124988833:-,0.022804182,0.86497426,Decreased,yes
11073,chr6:157388244:+,0.49826434,0.50953424,Increased,yes
11076,chr3:142449237:-,0.10903482,0.22454579,Increased,yes
11079,chr17:16473111:+,0.26718307,0.28085458,Increased,yes
11080,chr3:142157527:-,0.5372672,0.5477014,Increased,yes
11084,chr8:66630254:-,0.30492377,0.36871034,Increased,yes
11090,chr3:139358841:+,0.2626531,0.29931557,Decreased,yes
11091,chr1:32333839:-,0.32270062,0.33541852,Increased,yes
11094,chr3:85952251:+,0.20188041,0.21246472,Increased,yes
11099,chr17:58985039:+,0.29986066,0.5196056,Decreased,yes
11101,chr12:57530152:-,0.27798852,0.3865399,Decreased,yes
11103,chr19:863306:-,0.08576006,0.09866608,Increased,yes
11105,chr11:46673034:+,0.09167161,0.09942003,Decreased,yes
11108,chr18:14075944:-,0.13872133,0.3599369,Increased,yes
11111,chr8:38161973:-,0.36821437,0.37521613,Increased,yes
11115,chr11:8947503:-,0.4454027,0.45811293,Decreased,yes
11116,chr18:12785477:-,0.6031119,0.67636436,Decreased,yes
11120,chr11:65996546:-,0.6574312,0.7571155,Increased,yes
11122,chr18:47820397:-,0.23148417,0.6028672,Increased,yes
11129,chr11:7999490:+,0.19082302,0.292176,Increased,yes
11131,chr5:176380384:+,0.66958815,0.682477,Increased,yes
11133,chr3:123913727:-,0.62581915,0.6564663,Increased,yes
11135,chr11:65979095:+,0.2460145,0.2480033,Increased,yes
11140,chr10:131959833:+,0.46193922,0.52563584,Increased,yes
11141,chrX:119022924:+,0.27424753,0.31367984,Decreased,yes
11143,chr11:73675639:-,0.52816325,0.6323122,Increased,yes
11148,chr16:13952341:+,0.49062186,0.50686723,Increased,yes
11151,chr8:73982776:+,0.072187476,0.13913403,Increased,yes
11152,chr17:82942156:-,0.4519892,0.45626584,Increased,yes
11156,chr12:122147347:+,0.45788682,0.46811855,Increased,yes
11158,chr9:121987033:-,0.49288112,0.50538194,Increased,yes
11162,chr12:68769689:+,0.4853895,0.5722849,Increased,yes
11164,chr3:128080960:-,0.3511245,0.39772534,Increased,yes
11167,chr8:10428883:+,0.46901035,0.4830727,Increased,yes
11168,chr17:81110512:+,0.68366045,0.68667257,Increased,yes
11170,chr2:101345550:-,0.13612144,0.32178295,Increased,yes
11173,chr9:14615533:-,0.48941994,0.51551884,Decreased,yes
11174,chr17:43400940:+,0.31063282,0.3139473,Decreased,yes
11178,chr3:3847702:+,0.25482315,0.33568585,Increased,yes
11180,chr16:30954892:+,0.020691695,0.10774245,Decreased,yes
11183,chr18:12329823:+,0.1718935,0.24557507,Increased,yes
11184,chr1:1233718:+,0.03719834,0.06593308,Decreased,yes
11187,chr5:147585433:-,0.5211138,0.53723884,Increased,yes
11191,chr5:90458209:-,0.24659067,0.26918948,Increased,yes
11193,chr3:49724294:-,0.25349295,0.26282212,Decreased,yes
11196,chr11:33084584:-,0.8733283,0.90599626,Increased,yes
11199,chr18:721749:-,0.8042177,0.81329197,Decreased,yes
11201,chr17:81007442:+,0.12879358,0.14790699,Increased,yes
11205,chr3:119431733:-,0.07430615,0.14289701,Decreased,yes
11208,chr11:33084575:+,0.48312742,0.59540975,Increased,yes
11209,chr10:131966456:-,0.6184106,0.62826616,Increased,yes
11215,chr2:77516660:-,0.79065895,0.86554897,Increased,yes
11218,chr8:42554467:+,0.29037777,0.324076,Increased,yes
11220,chr1:32621831:-,0.6095743,0.62928116,Decreased,yes
11223,chr19:58074017:+,0.42662993,0.43021306,Increased,yes
11227,chr15:84623716:+,0.5788047,0.58066857,Increased,yes
11229,chr12:122208951:+,0.3283807,0.38513,Increased,yes
11230,chr19:39530989:-,0.5279027,0.5374976,Increased,yes
11232,chr8:103503609:+,0.7000542,0.73979205,Increased,yes
11237,chr2:85059471:+,0.5671905,0.58664715,Increased,yes
11238,chr15:92165900:+,0.1151545,0.13631803,Increased,yes
11240,chr11:63569736:-,0.53340596,0.5755184,Increased,yes
11243,chr19:2715656:-,0.028050112,0.03387831,Increased,yes
11245,chr19:58011228:+,0.16802847,0.2573555,Increased,yes
11246,chr18:61808069:-,0.46907392,0.74889195,Decreased,yes
11250,chr11:27657321:-,0.44117805,0.44593307,Decreased,yes
11252,chr17:64854369:-,0.13290007,0.136881,Increased,yes
11254,chr16:54934178:+,0.1240408,0.3309204,Decreased,yes
11258,chr17:83095043:+,0.0071643037,0.1656977,Decreased,yes
11260,chr18:673492:+,0.45630726,0.5663559,Increased,yes
11264,chrX:13681964:+,0.4886972,0.504626,Increased,yes
11265,chr12:132725668:-,0.21808223,0.24000247,Increased,yes
11270,chr17:30108451:+,0.47927362,0.7867073,Increased,yes
11272,chr5:75035949:-,0.22974746,0.26359627,Decreased,yes
11273,chr17:18328021:+,0.069022335,0.4187647,Decreased,yes
11275,chr11:644232:-,0.029519718,0.044064417,Increased,yes
11277,chr5:55625847:-,0.56813127,0.58682394,Increased,yes
11280,chr15:84639288:-,0.1377563,0.33155948,Increased,yes
11284,chr11:727722:+,0.048309088,0.05880378,Increased,yes
11287,chr18:13665668:-,0.15952349,0.23019944,Decreased,yes
11289,chr8:61501628:+,0.49658066,0.5030841,Increased,yes
11290,chrX:20149916:-,0.7133874,0.78014684,Increased,yes
11293,chr12:131943857:+,0.51418495,0.5187823,Increased,yes
11296,chr16:53329144:+,0.43561292,0.45178553,Decreased,yes
11297,chr10:35638248:-,0.16116713,0.17060742,Decreased,yes
11299,chr17:18271430:-,0.12517656,0.12976688,Decreased,yes
11302,chr12:79584879:-,0.5946803,0.614626,Increased,yes
11308,chr3:48985536:+,0.8921997,0.89608973,Increased,yes
11311,chr18:57368928:+,0.3346096,0.3789669,Increased,yes
11312,chr2:153477337:-,0.73465425,0.735535,Increased,yes
11315,chr19:11809076:+,0.06515623,0.10472959,Decreased,yes
11317,chr1:58780789:-,0.51453143,0.54065603,Increased,yes
11321,chr10:51695487:-,0.5638727,0.67162186,Increased,yes
11323,chr1:230314489:-,0.35862473,0.51367724,Increased,yes
11327,chr3:128913014:+,0.038582876,0.082258254,Decreased,yes
11331,chr22:17115692:+,0.8136006,0.8322458,Increased,yes
11332,chr12:7351321:-,0.3226874,0.39574933,Increased,yes
11334,chr7:219879:+,0.0064968616,0.02914052,Decreased,yes
11338,chr3:111136610:+,0.4319311,0.4846418,Increased,yes
11341,chr17:75500449:+,0.24852656,0.27447063,Decreased,yes
11343,chr20:330221:+,0.74553645,0.7467976,Increased,yes
11345,chr5:137751385:-,0.5036609,0.51423526,Increased,yes
11350,chr11:880873:-,0.045630056,0.059523057,Decreased,yes
11351,chr3:40517713:+,0.30975175,0.4244829,Decreased,yes
11354,chr10:96162737:+,0.20769139,0.36012673,Increased,yes
11360,chr5:115914079:+,0.84141666,0.8547343,Increased,yes
11361,chr17:75318077:-,0.31381056,0.46183747,Increased,yes
11365,chr1:197153953:-,0.2784957,0.38480547,Decreased,yes
11367,chr12:93405690:-,0.5732053,0.6264709,Increased,yes
11371,chr2:152762395:+,0.45314085,0.46002555,Decreased,yes
11372,chr5:179083422:+,0.5608029,0.7556157,Increased,yes
11375,chr3:158606454:+,0.43269977,0.44322225,Increased,yes
11379,chr1:149033015:+,0.5686917,0.60311854,Increased,yes
11380,chr11:108838487:+,0.44379234,0.61432093,Decreased,yes
11384,chr2:130768134:+,0.060130235,0.066282056,Increased,yes
11385,chr4:17841198:-,0.60451853,0.6773158,Increased,yes
11389,chr4:1056251:-,0.38197607,0.39111373,Increased,yes
11393,chr19:57330251:+,0.29763559,0.30947497,Decreased,yes
11396,chr7:152122339:+,0.435997,0.4499906,Decreased,yes
11397,chr13:83877208:-,0.78741515,0.7979595,Increased,yes
11399,chr11:77591256:+,0.77277654,0.7791095,Increased,yes
11402,chr5:178885023:+,0.29159507,0.3221215,Decreased,yes
11405,chr7:1152908:-,0.43732312,0.44635755,Decreased,yes
11406,chr3:36985868:-,0.8030039,0.8082285,Decreased,yes
11409,chr1:9848276:-,0.33794117,0.3779302,Increased,yes
11411,chr17:64039149:-,0.6699528,0.6724406,Decreased,yes
11416,chr3:94131829:+,0.2728778,0.33014622,Increased,yes
11417,chr15:74954418:-,0.13705479,0.15062048,Decreased,yes
11420,chr15:74920278:-,0.63267976,0.65127593,Increased,yes
11421,chr15:74899992:-,0.33393043,0.36330348,Increased,yes
11425,chr16:89597245:+,0.20007531,0.2043321,Increased,yes
11428,chr12:123979636:+,0.42285374,0.46177384,Increased,yes
11433,chr17:8270437:+,0.008064073,0.119319655,Decreased,yes
11437,chrX:135428075:+,0.041642245,0.65067893,Increased,yes
11438,chr17:8224821:-,0.33483484,0.58756727,Increased,yes
11440,chr4:6707703:-,0.7264045,0.85990477,Increased,yes
11442,chr5:54545865:+,0.653826,0.6674481,Decreased,yes
11445,chr4:6642730:+,0.26803383,0.31246203,Increased,yes
11449,chr3:88166471:+,0.8031326,0.8138449,Increased,yes
11451,chr17:8173241:-,0.042299613,0.08232526,Increased,yes
11454,chr17:8120594:-,0.7529436,0.7553337,Increased,yes
11456,chr11:18606403:-,0.7135996,0.7444907,Decreased,yes
11458,chr15:74630559:-,0.166333,0.17980823,Increased,yes
11461,chr3:44409446:+,0.34337714,0.43009394,Increased,yes
11464,chr11:76392905:+,0.7619659,0.77155596,Increased,yes
11465,chr19:12946473:+,0.33789712,0.34505826,Decreased,yes
11468,chr19:12954161:-,0.073643304,0.08260182,Decreased,yes
11470,chr11:66299036:+,0.2718067,0.28846598,Increased,yes
11474,chr12:112509909:+,0.6688653,0.68425614,Increased,yes
11476,chr17:6124425:+,0.58675915,0.58981013,Increased,yes
11477,chr15:74630116:+,0.24340707,0.4452919,Increased,yes
11481,chr14:105398147:+,0.13620879,0.14818542,Increased,yes
11483,chr7:66423142:-,0.41747317,0.43306518,Decreased,yes
11485,chr11:35621163:+,0.32264122,0.37602228,Decreased,yes
11486,chrX:143622790:-,0.70299363,0.81537586,Decreased,yes
11488,chr7:127580229:-,0.22219415,0.24826524,Increased,yes
11492,chr16:88537029:+,0.0889426,0.112262025,Increased,yes
11493,chr7:126438597:-,0.582295,0.7415424,Increased,yes
11496,chr13:43893930:+,0.58251536,0.60496604,Decreased,yes
11497,chr19:53875333:+,0.13170238,0.14474046,Increased,yes
11499,chr8:143600313:+,0.012373395,0.01669819,Decreased,yes
11501,chr16:15037686:+,0.5946088,0.601638,Decreased,yes
11503,chr2:49918864:-,0.69795036,0.70518017,Decreased,yes
11508,chr14:23100455:+,0.20131366,0.21390137,Increased,yes
11511,chr12:76344731:-,0.05676054,0.18213242,Decreased,yes
11512,chr16:30414203:+,0.09002097,0.10073491,Decreased,yes
11514,chr10:122973030:+,0.060411897,0.1219902,Decreased,yes
11519,chr16:30400107:+,0.12519276,0.13654833,Increased,yes
11521,chr1:28578544:+,0.06674908,0.13014232,Increased,yes
11523,chr5:471936:+,0.03731308,0.061870668,Increased,yes
11526,chrX:40653870:-,0.50182503,0.59782857,Increased,yes
11527,chr16:1828644:+,0.24976438,0.2776619,Decreased,yes
11529,chr8:489791:-,0.6100393,0.6158299,Increased,yes
11533,chr2:178431544:-,0.09213069,0.41335702,Decreased,yes
11536,chr1:242500259:-,0.2779117,0.4491099,Increased,yes
11538,chr15:64688465:-,0.12356815,0.14599207,Increased,yes
11539,chr15:64685263:+,0.5785317,0.6883549,Decreased,yes
11541,chr3:196750619:+,0.94034654,0.94309604,Increased,yes
11546,chr3:56620080:+,0.5270452,0.5418594,Decreased,yes
11548,chr2:46901878:-,0.8211392,0.8297241,Increased,yes
11551,chr11:114399077:-,0.27428392,0.28130877,Decreased,yes
11552,chr19:37554781:-,0.29033354,0.35648748,Decreased,yes
11555,chr10:21514714:-,0.20051092,0.22473401,Decreased,yes
11557,chr3:192797364:-,0.33669242,0.35174152,Decreased,yes
11559,chr13:35473792:-,0.45386595,0.660794,Increased,yes
11561,chr8:90622000:-,0.705116,0.7133271,Increased,yes
11564,chr13:26044598:-,0.5763888,0.77874625,Decreased,yes
11565,chr11:93144174:-,0.7255089,0.7319001,Increased,yes
11570,chr6:3268049:+,0.3256331,0.35330606,Increased,yes
11571,chr19:34956353:-,0.35850933,0.36801207,Increased,yes
11575,chr16:71282368:-,0.33414987,0.855933,Decreased,yes
11576,chrX:103252995:-,0.44492722,0.49921703,Increased,yes
11579,chr6:44113694:-,0.08895266,0.19755857,Decreased,yes
11581,chr4:122744938:+,0.56423575,0.5947414,Decreased,yes
11583,chr19:36383210:-,0.084308915,0.29720426,Increased,yes
11587,chr16:69710841:-,0.29368842,0.30787063,Decreased,yes
11588,chr19:46758392:+,0.1747628,0.3582976,Decreased,yes
11590,chr19:7682854:+,0.01906425,0.023798125,Decreased,yes
11593,chr19:19112888:+,0.7925252,0.7972547,Increased,yes
11596,chr9:137836124:+,0.41722766,0.57388383,Increased,yes
11598,chr5:171410883:+,0.62891287,0.65901697,Decreased,yes
11600,chr11:120333685:+,0.656409,0.6885764,Increased,yes
11601,chr6:26634383:-,0.667338,0.6846506,Increased,yes
11604,chr17:82390116:-,0.06395325,0.21516708,Increased,yes
11607,chr9:14514:-,0.15342352,0.20931743,Decreased,yes
11609,chr17:81117297:-,0.12137879,0.12708503,Decreased,yes
11611,chr7:149764365:-,0.17688529,0.1909117,Decreased,yes
11613,chr1:227662454:+,0.5237662,0.5309516,Decreased,yes
11614,chr3:153164729:+,0.30145195,0.3274212,Decreased,yes
11617,chr6:151364116:-,0.80068415,0.8182643,Increased,yes
11619,chr17:57834785:-,0.40147576,0.41492957,Increased,yes
11623,chr11:2928417:-,0.20245232,0.21997982,Increased,yes
11624,chr19:37329709:+,0.6623268,0.67264944,Decreased,yes
11630,chrX:68537283:+,0.59936833,0.7132665,Increased,yes
11633,chr5:103278660:+,0.54391086,0.5512066,Decreased,yes
11635,chr1:109506824:-,0.24553494,0.250049,Decreased,yes
11636,chr3:129277715:+,0.03918024,0.19307572,Decreased,yes
11638,chr15:56087287:-,0.7161056,0.7210986,Decreased,yes
11641,chr19:58126329:-,0.3163416,0.6123709,Decreased,yes
11643,chr10:62808471:+,0.2736484,0.2996863,Decreased,yes
11644,chr11:73872669:-,0.42037162,0.43261373,Increased,yes
11647,chr16:58406143:+,0.11004808,0.14034106,Increased,yes
11649,chr4:24806117:-,0.46528265,0.47083375,Increased,yes
11653,chr15:88480773:+,0.38570252,0.4064417,Increased,yes
11654,chr10:124007673:-,0.011882724,0.20974673,Decreased,yes
11657,chr12:85956807:-,0.19531381,0.3099948,Decreased,yes
11661,chr21:39397888:+,0.15319484,0.16319086,Decreased,yes
11663,chr7:5351290:-,0.7873965,0.79122245,Decreased,yes
11665,chr16:10928940:-,0.03740277,0.3385262,Decreased,yes
11669,chr7:87342431:-,0.52711225,0.5571969,Increased,yes
11670,chr10:73248849:-,0.15231624,0.5386515,Increased,yes
11674,chrX:141175747:-,0.60095835,0.6117435,Decreased,yes
11675,chr8:117794491:-,0.25973836,0.8237741,Increased,yes
11678,chr12:57234726:+,0.23784515,0.25095183,Decreased,yes
11682,chr3:23591792:+,0.4159539,0.43207914,Decreased,yes
11683,chrX:15825807:-,0.6533525,0.72161674,Increased,yes
11687,chr19:48466979:+,0.056923386,0.06341252,Increased,yes
11688,chr12:7005410:+,0.7383056,0.7406575,Decreased,yes
11690,chr11:106051098:-,0.46233615,0.499489,Increased,yes
11693,chr8:1786569:+,0.5539337,0.67527187,Increased,yes
11696,chr20:53495328:+,0.7554247,0.7661121,Increased,yes
11697,chr17:76081016:-,0.05254302,0.059640795,Increased,yes
11699,chr17:68046630:+,0.08065241,0.086018555,Decreased,yes
11701,chr3:101758417:+,0.002544333,0.007923016,Decreased,yes
11704,chr14:95544712:+,0.12677321,0.13449208,Increased,yes
11705,chrX:55143107:-,0.6763165,0.68953854,Increased,yes
11707,chr17:76672551:-,0.28582874,0.29347897,Increased,yes
11712,chr22:31279732:+,0.08003808,0.15967986,Decreased,yes
11716,chr2:3498453:-,0.4455531,0.46148345,Decreased,yes
11718,chr4:183639922:-,0.31844574,0.3671838,Decreased,yes
11719,chr3:18345388:-,0.30994317,0.4156961,Increased,yes
11723,chr3:42225773:+,0.7579962,0.7919528,Increased,yes
11725,chr20:8653293:+,0.68391615,0.8601343,Increased,yes
11732,chr17:59111856:-,0.08584859,0.1774041,Decreased,yes
11733,chr15:23685683:-,0.46953222,0.48104,Increased,yes
11735,chr15:60347151:-,0.3440384,0.3955564,Increased,yes
11739,chr10:85602046:-,0.13240752,0.2917421,Decreased,yes
11740,chr1:226144680:-,0.4201804,0.518821,Decreased,yes
11744,chr16:9117530:+,0.13741885,0.18752594,Decreased,yes
11749,chr12:132272691:-,0.1689541,0.28373668,Decreased,yes
11751,chr21:45513719:+,0.42281327,0.42811498,Increased,yes
11753,chr3:197956609:+,0.67969275,0.68184865,Decreased,yes
11756,chr1:240775570:-,0.11382195,0.60527545,Decreased,yes
11757,chr4:439991:-,0.6202992,0.86820817,Increased,yes
11761,chrX:103332324:+,0.42709005,0.49745494,Increased,yes
11763,chr22:29300520:+,0.6262314,0.66120017,Increased,yes
11765,chr6:26546932:+,0.6301736,0.6540236,Increased,yes
11767,chr3:32773873:+,0.3993023,0.42320436,Increased,yes
11768,chr11:115164616:-,0.4824837,0.6162053,Increased,yes
11772,chr19:52876180:-,0.3002164,0.3892508,Increased,yes
11775,chr11:1012239:+,0.1661626,0.17849432,Increased,yes
11778,chr2:40112253:-,0.18140759,0.3872658,Decreased,yes
11780,chr10:12835544:+,0.31471932,0.34664595,Decreased,yes
11781,chr15:99715700:-,0.36888075,0.38046786,Increased,yes
11787,chr6:109174417:+,0.39854118,0.41445085,Increased,yes
11788,chr1:202878959:-,0.3684322,0.4497156,Increased,yes
11791,chr11:22623062:-,0.68903214,0.693569,Increased,yes
11794,chr22:42084283:+,0.4823974,0.49290243,Decreased,yes
11795,chr1:86862446:-,0.5428008,0.54687417,Increased,yes
11798,chr8:143656418:+,0.8197051,0.82181555,Increased,yes
11799,chr1:37715976:-,0.4893168,0.49580908,Increased,yes
11803,chr11:96394035:+,0.155724,0.17861077,Increased,yes
