gene_id,gene_name,gene_type,seqnames,strand,lc_gene_padj,PAS_ID_down,PAS_ID_up,PAS_cluster_ID_down,PAS_cluster_ID_up,Feature_down,Feature_up,Scramble-7d_usage_down,Scramble-7d_usage_up,TDP43KD-7d_usage_down,TDP43KD-7d_usage_up,delta_usage_down,delta_usage_up,APA_log2FC_down,APA_log2FC_up,fisher_PAS_padj_down,fisher_PAS_padj_up,polyA_site_up,polyA_site_down,APA_direction,fisher_APA_sig,leafcutter_APA_sig,delta_usage_plotting,APA_log2FC_plotting,lc_label,fisher_padj,fisher_label,NegLog10FisherPadj
ENSG00000187609,EXD3,protein_coding,chr9,-,0.000269353075061226,chr9:137366145:-,chr9:137306896:-,chr9:137366141:137366149:-,chr9:137306894:137306917:-,three_prime_utr,three_prime_utr,0.563075124014629,0.0293085896448607,0.302430913886022,0.290448343079922,-0.260644210128607,0.261139753435061,-0.875187063363412,2.93420045841761,8.64049301126806e-06,1.59812295474598e-14,137306896,137366145,longer,longer,longer,0.261139753435061,2.93420045841761,no,1.59812295474598e-14,no,13.7963898104329
ENSG00000187624,C17orf97,protein_coding,chr17,+,0.000565584067883196,chr17:414576:+,chr17:423727:+,chr17:414558:414576:+,chr17:423724:423733:+,three_prime_utr,intron,0.893055555555556,0.106944444444444,0.128781004234725,0.871218995765275,-0.764274551320831,0.764274551320831,-2.70200463301383,2.91367726771309,2.32099017883396e-27,2.32099017883396e-27,423727,414576,longer,longer,longer,0.764274551320831,2.91367726771309,no,2.32099017883396e-27,no,26.6343266972379
ENSG00000187626,ZKSCAN4,protein_coding,chr6,-,0.00423041323309449,chr6:28244647:-,chr6:28241704:-,chr6:28244629:28244653:-,chr6:28241697:28241712:-,three_prime_utr,three_prime_utr,0.92601683029453,0.0739831697054698,0.687262501899985,0.312737498100015,-0.238754328394545,0.238754328394545,-0.424832573822954,1.94218906613158,3.67165547473351e-08,3.67165547473351e-08,28241704,28244647,longer,longer,longer,0.238754328394545,1.94218906613158,no,3.67165547473351e-08,no,7.43513807704646
ENSG00000187634,SAMD11,protein_coding,chr1,+,0.0164334436953866,chr1:932116:+,chr1:944573:+,chr1:932114:932116:+,chr1:944570:944584:+,intron,three_prime_utr,0.115468409586057,0.884531590413943,0.0712416962416962,0.928758303758304,-0.0442267133443608,0.044226713344361,-0.627031901369364,0.0696213319969635,0.000406332856384145,0.000406332856384145,944573,932116,longer,no,no,0.044226713344361,0.0696213319969635,no,0.000406332856384145,no,3.39111805887123
ENSG00000187678,SPRY4,protein_coding,chr5,-,0.182663889000938,chr5:142312983:-,chr5:142310443:-,chr5:142312982:142312989:-,chr5:142310423:142310448:-,three_prime_utr,three_prime_utr,0.295572767259514,0.704427232740486,0.0936458177837488,0.906354182216251,-0.201926949475765,0.201926949475765,-1.55985407228929,0.359118251009103,0.792014185822053,0.792014185822053,142310443,142312983,longer,no,no,0.201926949475765,0.359118251009103,no,0.792014185822053,no,0.101267039661687
ENSG00000187682,ERAS,protein_coding,chrX,+,0.00437275725703904,chrX:48830063:+,chrX:48828850:+,chrX:48830058:48830067:+,chrX:48828842:48828850:+,three_prime_utr,intron,0.820186214923057,0.0456628877681509,0.648462415825838,0.131863528127771,-0.171723799097219,0.0862006403596201,-0.334333880791928,1.34971607063223,0.000860522645322326,0.021136141795292,48828850,48830063,shorter,shorter,shorter,-0.0862006403596201,-1.34971607063223,no,0.000860522645322326,no,3.06523769638916
ENSG00000187688,TRPV2,protein_coding,chr17,+,0.648168250707372,chr17:16437869:+,chr17:16437001:+,chr17:16437860:16437869:+,chr17:16436995:16437004:+,3UTRext,three_prime_utr,0.0934476410651597,0.90655235893484,0.0848620540228225,0.915137945977177,-0.0085855870423372,0.00858558704233703,-0.124997735382795,0.0134512013726342,0.665507993065895,0.665507993065895,16437001,16437869,shorter,no,no,-0.00858558704233703,-0.0134512013726342,no,0.665507993065895,no,0.176846724075759
ENSG00000187764,SEMA4D,protein_coding,chr9,-,0.00638677373275753,chr9:89377236:-,chr9:89360791:-,chr9:89377232:89377247:-,chr9:89360772:89360797:-,three_prime_utr,three_prime_utr,0.651010005481541,0.102023830981611,0.609604321221043,0.181365020340233,-0.041405684260498,0.079341189358622,-0.0933249037260233,0.772521471930742,1.10063323892088e-07,7.61992498630185e-10,89360791,89377236,longer,no,longer,0.079341189358622,0.772521471930742,no,1.10063323892088e-07,no,6.95835737571354
ENSG00000187792,ZNF70,protein_coding,chr22,-,0.660956803219161,chr22:23738682:-,chr22:23739135:-,chr22:23738675:23738690:-,chr22:23739132:23739155:-,three_prime_utr,three_prime_utr,0.574301674060807,0.425698325939193,0.563725490196078,0.436274509803922,-0.010576183864729,0.010576183864729,-0.0263528054206857,0.0346018353754211,0.700458445895626,0.700458445895626,23739135,23738682,shorter,no,no,-0.010576183864729,-0.0346018353754211,no,0.700458445895626,no,0.154617623766533
ENSG00000187815,ZFP69,protein_coding,chr1,+,0.494089237048908,chr1:40496206:+,chr1:40496289:+,chr1:40496201:40496216:+,chr1:40496261:40496289:+,three_prime_utr,three_prime_utr,0.609821428571429,0.390178571428571,0.518567639257294,0.481432360742706,-0.091253789314135,0.091253789314135,-0.229764531990752,0.296348945501426,0.736015631508499,0.736015631508499,40496289,40496206,longer,no,no,0.091253789314135,0.296348945501426,no,0.736015631508499,no,0.133112962013323
ENSG00000187866,PABIR1,protein_coding,chr9,+,0.641600817060654,chr9:68781320:+,chr9:68781414:+,chr9:68781304:68781320:+,chr9:68781380:68781416:+,three_prime_utr,three_prime_utr,0.3181345313917,0.52759460595763,0.237167874396135,0.591032608695652,-0.080966656995565,0.063438002738022,-0.408796183160063,0.160924603015284,0.44949916558408,0.256089409882962,68781414,68781320,longer,no,no,0.063438002738022,0.160924603015284,no,0.44949916558408,no,0.347271110121111
ENSG00000187954,ZFTRAF1,protein_coding,chr8,-,2.15672913884998e-05,chr8:144463820:-,chr8:144449583:-,chr8:144463817:144463832:-,chr8:144449578:144449600:-,three_prime_utr,three_prime_utr,0.252205700018243,0.183135011705666,0.0167444868755209,0.714516003154073,-0.235461213142722,0.531380991448407,-3.29338561899608,1.90740783529223,6.97956243641154e-64,1.96406534206196e-162,144449583,144463820,longer,longer,longer,0.531380991448407,1.90740783529223,no,1.96406534206196e-162,no,161.70684406786
ENSG00000188021,UBQLN2,protein_coding,chrX,+,0.304689261904516,chrX:56567867:+,chrX:56566945:+,chrX:56567865:56567872:+,chrX:56566917:56566955:+,three_prime_utr,three_prime_utr,0.177111550614926,0.822888449385074,0.142700403045231,0.857299596954769,-0.034411147569695,0.034411147569695,-0.293194750517742,0.0584071539454524,0.193302476611317,0.193302476611317,56566945,56567867,shorter,no,no,-0.034411147569695,-0.0584071539454524,no,0.193302476611317,no,0.713762581709996
ENSG00000188026,RILPL1,protein_coding,chr12,-,0.00127728966686586,chr12:123472203:-,chr12:123471815:-,chr12:123472199:123472206:-,chr12:123471808:123471827:-,three_prime_utr,three_prime_utr,0.677020670070129,0.269599713849055,0.510606060606061,0.422121212121212,-0.166414609464068,0.152521498272157,-0.400161398495801,0.628073167982436,1.49568069987704e-05,3.01057690229889e-05,123471815,123472203,longer,longer,longer,0.152521498272157,0.628073167982436,no,1.49568069987704e-05,no,4.8251611104035
ENSG00000188070,ZFTA,protein_coding,chr11,-,0.0011143895854342,chr11:63760488:-,chr11:63759896:-,chr11:63760442:63760489:-,chr11:63759889:63759909:-,three_prime_utr,three_prime_utr,0.0958525400244321,0.904147459975568,0.0250398860211569,0.974960113978843,-0.0708126540032752,0.070812654003275,-1.59498590127671,0.107638400350924,2.49778006827626e-26,2.49778006827626e-26,63759896,63760488,longer,longer,longer,0.070812654003275,0.107638400350924,no,2.49778006827626e-26,no,25.6024458042881
ENSG00000188092,GPR89B,protein_coding,chr1,+,0.88259547455145,chr1:147993583:+,chr1:147993337:+,chr1:147993581:147993591:+,chr1:147993329:147993340:+,three_prime_utr,three_prime_utr,0.101083479200198,0.898916520799802,0.100567585493597,0.899432414506403,-0.000515893706601003,0.000515893706600989,-0.00671576865336852,0.000818629799438073,0.931328299813909,0.931328299813909,147993337,147993583,shorter,no,no,-0.000515893706600989,-0.000818629799438073,no,0.931328299813909,no,0.0308972001522559
ENSG00000188130,MAPK12,protein_coding,chr22,-,0.498580074091972,chr22:50252901:-,chr22:50253783:-,chr22:50252897:50252910:-,chr22:50253782:50253797:-,three_prime_utr,exon,0.776925884722495,0.223074115277505,0.738071895424837,0.261928104575163,-0.038853989297658,0.038853989297658,-0.0730508335570907,0.222436475197655,0.486225730566802,0.486225730566802,50253783,50252901,shorter,no,no,-0.038853989297658,-0.222436475197655,no,0.486225730566802,no,0.313162062466155
ENSG00000188177,ZC3H6,protein_coding,chr2,+,0.441587585690486,chr2:112335493:+,chr2:112340057:+,chr2:112335491:112335499:+,chr2:112340053:112340060:+,three_prime_utr,three_prime_utr,0.242923487751074,0.559804946011843,0.240478525760784,0.572035312962732,-0.00244496199029001,0.012230366950889,-0.0140140968053583,0.0306385417043968,0.31206602450767,0.349797105508589,112340057,112335493,longer,no,no,0.012230366950889,0.0306385417043968,no,0.349797105508589,no,0.456183788530437
ENSG00000188191,PRKAR1B,protein_coding,chr7,-,0.506766172464769,chr7:578435:-,chr7:549198:-,chr7:578417:578441:-,chr7:549179:549202:-,intron,three_prime_utr,0.233781333046039,0.766218666953961,0.192013344245152,0.807986655754848,-0.041767988800887,0.041767988800887,-0.271137064217543,0.0756141796159023,0.439587146944491,0.439587146944491,549198,578435,longer,no,no,0.041767988800887,0.0756141796159023,no,0.439587146944491,no,0.356955014366582
ENSG00000188283,ZNF383,protein_coding,chr19,+,0.175143482519997,chr19:37248739:+,chr19:37251129:+,chr19:37248736:37248748:+,chr19:37251118:37251143:+,three_prime_utr,3UTRext_stringtie,0.708746952281435,0.291253047718565,0.540997422774853,0.459002577225147,-0.167749529506582,0.167749529506582,-0.38343836268859,0.638620013661986,0.116549034910874,0.116549034910874,37251129,37248739,longer,no,no,0.167749529506582,0.638620013661986,no,0.116549034910874,no,0.933491318322017
ENSG00000188295,ZNF669,protein_coding,chr1,-,0.00485552654853923,chr1:247098104:-,chr1:247098034:-,chr1:247098098:247098114:-,chr1:247098022:247098041:-,3UTRext,3UTRext,0.460319249027836,0.539680750972164,0.342959077548482,0.657040922451518,-0.117360171479354,0.117360171479354,-0.414139453826204,0.279181313205883,0.00467563487203738,3.92329157129888e-05,247098034,247098104,longer,longer,longer,0.117360171479354,0.279181313205883,no,3.92329157129888e-05,no,4.40634941476093
ENSG00000188342,GTF2F2,protein_coding,chr13,+,0.132981949236097,chr13:45252970:+,chr13:45284102:+,chr13:45252966:45252972:+,chr13:45284096:45284108:+,exon,three_prime_utr,0.226745453413054,0.694506726457399,0.139692859092927,0.790378249764153,-0.087052594320127,0.0958715233067541,-0.66133131855917,0.184068481517271,0.00974341663163614,0.00116427261894595,45284102,45252970,longer,longer,no,0.0958715233067541,0.184068481517271,no,0.00116427261894595,no,2.93394531604244
ENSG00000188483,IER5L,protein_coding,chr9,-,0.0591870368400566,chr9:129176661:-,chr9:129175555:-,chr9:129176645:129176662:-,chr9:129175547:129175557:-,three_prime_utr,three_prime_utr,0.414774021213898,0.585225978786103,0.276829600720252,0.723170399279748,-0.137944420493646,0.137944420493645,-0.566501617570794,0.300711045672686,0.000574862663750514,0.000574862663750514,129175555,129176661,longer,longer,no,0.137944420493645,0.300711045672686,no,0.000574862663750514,no,3.24043589704837
ENSG00000188529,SRSF10,protein_coding,chr1,-,0.00707216465179542,chr1:23967462:-,chr1:23966448:-,chr1:23967460:23967464:-,chr1:23966442:23966450:-,three_prime_utr,three_prime_utr,0.144626715768329,0.626529777182606,0.108348761835988,0.696919975792402,-0.036277953932341,0.0703901986097959,-0.38574499103234,0.151318903727286,0.234487720914581,0.0014242832587524,23966448,23967462,longer,no,longer,0.0703901986097959,0.151318903727286,no,0.234487720914581,no,0.629879894435737
ENSG00000188542,DUSP28,protein_coding,chr2,+,0.0240907850333771,chr2:240564013:+,chr2:240565255:+,chr2:240564004:240564013:+,chr2:240565252:240565255:+,three_prime_utr,three_prime_utr,0.896655685334931,0.103344314665069,0.796196128515263,0.203803871484737,-0.100459556819668,0.100459556819668,-0.169423916805922,0.915575949592871,0.0111682760931002,0.0111682760931002,240565255,240564013,longer,longer,longer,0.100459556819668,0.915575949592871,no,0.0111682760931002,no,1.95201385831083
ENSG00000188554,NBR1,protein_coding,chr17,+,0.53900152112673,chr17:43211687:+,chr17:43211469:+,chr17:43211677:43211693:+,chr17:43211461:43211474:+,three_prime_utr,three_prime_utr,0.670643388951428,0.329356611048572,0.645128003521994,0.354871996478006,-0.0255153854294341,0.025515385429434,-0.0551223035602386,0.104588311202295,0.413436503658916,0.0505236441961164,43211469,43211687,shorter,no,no,-0.025515385429434,-0.104588311202295,no,0.413436503658916,no,0.383591180737893
ENSG00000188559,RALGAPA2,protein_coding,chr20,-,0.212643367912349,chr20:20389628:-,chr20:20389883:-,chr20:20389616:20389629:-,chr20:20389877:20389884:-,three_prime_utr,three_prime_utr,0.449209486166008,0.550790513833992,0.310870589764842,0.689129410235158,-0.138338896401166,0.138338896401166,-0.517160883255834,0.318097580668101,0.0440249849379583,0.0440249849379583,20389883,20389628,shorter,shorter,no,-0.138338896401166,-0.318097580668101,no,0.0440249849379583,no,1.3563007839436
ENSG00000188566,NDOR1,protein_coding,chr9,+,0.00102239630540334,chr9:137217008:+,chr9:137219360:+,chr9:137216985:137217014:+,chr9:137219356:137219371:+,three_prime_utr,three_prime_utr,0.211647078616579,0.788352921383421,0.0405673344154426,0.959432665584557,-0.171079744201136,0.171079744201136,-2.1319867114393,0.280114047834468,3.63010923283238e-09,3.63010923283238e-09,137219360,137217008,longer,longer,longer,0.171079744201136,0.280114047834468,no,3.63010923283238e-09,no,8.44008030650587
ENSG00000188674,C2orf80,protein_coding,chr2,-,0.366526722591736,chr2:208165416:-,chr2:208165348:-,chr2:208165405:208165419:-,chr2:208165338:208165357:-,three_prime_utr,three_prime_utr,0.283769063180828,0.716230936819172,0.239092085957418,0.760907914042582,-0.04467697722341,0.0446769772234099,-0.238003288039101,0.0861301495980342,0.353829899747886,0.353829899747886,208165348,208165416,longer,no,no,0.0446769772234099,0.0861301495980342,no,0.353829899747886,no,0.45120547061552
ENSG00000188690,UROS,protein_coding,chr10,-,0.103129268736798,chr10:125791521:-,chr10:125788585:-,chr10:125791520:125791523:-,chr10:125788572:125788593:-,three_prime_utr,three_prime_utr,0.0911489940784876,0.908851005921512,0.0507208558899061,0.949279144110094,-0.0404281381885815,0.0404281381885819,-0.736217940944532,0.0621197476596688,0.00267975219922409,0.00267975219922409,125788585,125791521,longer,no,no,0.0404281381885819,0.0621197476596688,no,0.00267975219922409,no,2.5719053639881
ENSG00000188706,ZDHHC9,protein_coding,chrX,-,0.273531408194389,chrX:129804938:-,chrX:129803293:-,chrX:129804930:129804943:-,chrX:129803262:129803357:-,three_prime_utr,three_prime_utr,0.534212383999414,0.465787616000586,0.474072410208461,0.525927589791539,-0.0601399737909529,0.060139973790953,-0.168946916784565,0.171720367364925,0.0261350326998446,0.00122233086944817,129803293,129804938,longer,longer,no,0.060139973790953,0.171720367364925,no,0.00122233086944817,no,2.91281122017723
ENSG00000188725,SMIM15,protein_coding,chr5,-,0.0490464054875595,chr5:61158767:-,chr5:61158606:-,chr5:61158750:61158769:-,chr5:61158596:61158616:-,three_prime_utr,three_prime_utr,0.688216943407219,0.25304611333689,0.517265060280317,0.440552599517235,-0.170951883126902,0.187506486180345,-0.405146968405596,0.77637980896482,1.39591952861575e-07,2.2024542535897e-09,61158606,61158767,longer,longer,longer,0.187506486180345,0.77637980896482,no,2.2024542535897e-09,no,8.65709310340167
ENSG00000188730,VWC2,protein_coding,chr7,+,0.0209850257325858,chr7:49912542:+,chr7:49921948:+,chr7:49912539:49912542:+,chr7:49921946:49921963:+,three_prime_utr,three_prime_utr,0.295643939393939,0.560416666666667,0.118003859939344,0.722719698876782,-0.177640079454595,0.162303032210115,-1.25566464506437,0.361245266829959,0.0012489150008114,0.0127342146154336,49921948,49912542,longer,longer,longer,0.162303032210115,0.361245266829959,no,0.0012489150008114,no,2.90346711801876
ENSG00000188735,TMEM120B,protein_coding,chr12,+,0.00638355564993745,chr12:121777782:+,chr12:121782063:+,chr12:121777779:121777787:+,chr12:121782056:121782078:+,three_prime_utr,three_prime_utr,0.104820084998053,0.895179915001947,0.00993987291598063,0.990060127084019,-0.0948802120820724,0.094880212082072,-2.5256469086475,0.14381026426356,7.04578183109512e-10,0.152470342756751,121782063,121777782,longer,no,longer,0.094880212082072,0.14381026426356,no,0.152470342756751,no,0.816814623396949
ENSG00000188803,SHISA6,protein_coding,chr17,+,0.0178913316235052,chr17:11380458:+,chr17:11564061:+,chr17:11380453:11380469:+,chr17:11564058:11564061:+,three_prime_utr,three_prime_utr,0.505441901147423,0.494558098852577,0.382874617737003,0.617125382262997,-0.12256728341042,0.12256728341042,-0.391740857797289,0.313733510046025,0.000190728018256614,0.000190728018256614,11564061,11380458,longer,longer,longer,0.12256728341042,0.313733510046025,no,0.000190728018256614,no,3.71958550370054
ENSG00000188807,TMEM201,protein_coding,chr1,+,0.774390500412227,chr1:9604948:+,chr1:9605164:+,chr1:9604944:9604966:+,chr1:9605161:9605172:+,three_prime_utr,intron,0.84693832599119,0.153061674008811,0.84361504128946,0.15638495871054,-0.00332328470173005,0.00332328470172902,-0.00560577937253157,0.0291072878992767,0.790238801853334,0.790238801853334,9605164,9604948,longer,no,no,0.00332328470172902,0.0291072878992767,no,0.790238801853334,no,0.102241649651954
ENSG00000188827,SLX4,protein_coding,chr16,-,0.000715454037040552,chr16:3581184:-,chr16:3579652:-,chr16:3581167:3581218:-,chr16:3579623:3579667:-,three_prime_utr,3UTRext,0.950267778231375,0.0497322217686253,0.7703125,0.2296875,-0.179955278231375,0.179955278231375,-0.299384757768927,2.00457338299165,6.59133889112997e-14,6.59133889112997e-14,3579652,3581184,longer,longer,longer,0.179955278231375,2.00457338299165,no,6.59133889112997e-14,no,13.1810263587036
ENSG00000188846,RPL14,protein_coding,chr3,+,7.50570448781973e-05,chr3:40462367:+,chr3:40468585:+,chr3:40462358:40462376:+,chr3:40468580:40468592:+,three_prime_utr,three_prime_utr,0.246822911706508,0.125744496482188,0.139678576618582,0.334181514904148,-0.107144335087926,0.20843701842196,-0.778906169706223,1.34227590832724,1.29075221257368e-19,1.19005306302265e-67,40468585,40462367,longer,longer,longer,0.20843701842196,1.34227590832724,no,1.19005306302265e-67,no,66.9244336735116
ENSG00000188859,FAM78B,protein_coding,chr1,-,0.0169415941097182,chr1:166069885:-,chr1:166069299:-,chr1:166069870:166069886:-,chr1:166069295:166069316:-,three_prime_utr,three_prime_utr,0.12814628933458,0.0955757940067044,0.0552380952380952,0.165436507936508,-0.0729081940964848,0.0698607139298036,-1.08241024600189,0.732669903271501,0.00725073436566539,0.0265428172566166,166069299,166069885,longer,longer,longer,0.0698607139298036,0.732669903271501,no,0.00725073436566539,no,2.13961800518008
ENSG00000188895,MSL1,protein_coding,chr17,+,0.0001363457574248,chr17:40130294:+,chr17:40136787:+,chr17:40130288:40130312:+,chr17:40136765:40136797:+,three_prime_utr,three_prime_utr,0.287891848893899,0.671364117344738,0.143967295049271,0.76582869987854,-0.143924553844628,0.094464582533802,-0.952164714678369,0.187312172983473,2.38183049857679e-37,1.24579598629996e-15,40136787,40130294,longer,longer,longer,0.094464582533802,0.187312172983473,no,2.38183049857679e-37,no,36.6230891480388
ENSG00000188916,INSYN2A,protein_coding,chr10,-,0.000679775050744959,chr10:127167463:-,chr10:127135429:-,chr10:127167455:127167467:-,chr10:127135413:127135445:-,intron,three_prime_utr,0.267275735017671,0.299421009098428,0.100040774719674,0.621745517778977,-0.167234960297997,0.322324508680549,-1.33328316682297,1.02977236695182,1.40212484870762e-10,1.37129674634e-22,127135429,127167463,longer,longer,longer,0.322324508680549,1.02977236695182,no,1.37129674634e-22,no,21.8628685544353
ENSG00000188981,MSANTD1,protein_coding,chr4,+,0.0587528642512667,chr4:3264100:+,chr4:3256612:+,chr4:3264098:3264100:+,chr4:3256603:3256612:+,intron,three_prime_utr,0.66644385026738,0.33355614973262,0.46952380952381,0.530476190476191,-0.19692004074357,0.196920040743571,-0.496367734706993,0.653685156674958,0.0536428829007925,0.0536428829007925,3256612,3264100,shorter,no,no,-0.196920040743571,-0.653685156674958,no,0.0536428829007925,no,1.27048789013696
ENSG00000188993,LRRC66,protein_coding,chr4,-,0.000158811481420976,chr4:52019586:-,chr4:51993653:-,chr4:52019585:52019595:-,chr4:51993652:51993660:-,intron,three_prime_utr,0.50132625994695,0.292521187811348,0.203704281775142,0.559082253784923,-0.297621978171808,0.266561065973575,-1.25862830565226,0.911601002684496,7.80764842359529e-11,4.25355818807436e-08,51993653,52019586,longer,longer,longer,0.266561065973575,0.911601002684496,no,7.80764842359529e-11,no,10.1074797510701
ENSG00000188994,ZNF292,protein_coding,chr6,+,0.483729356126554,chr6:87263484:+,chr6:87264195:+,chr6:87263474:87263492:+,chr6:87264173:87264207:+,three_prime_utr,three_prime_utr,0.36596060869695,0.0750973348030858,0.310078811897195,0.106470875695974,-0.055881796799755,0.0313735408928882,-0.232154332675932,0.452783391250698,0.0450183655084999,0.175707331929057,87264195,87263484,longer,no,no,0.0313735408928882,0.452783391250698,no,0.175707331929057,no,0.755210115853057
ENSG00000189067,LITAF,protein_coding,chr16,-,0.456957278387384,chr16:11547725:-,chr16:11547999:-,chr16:11547715:11547730:-,chr16:11547982:11548006:-,three_prime_utr,three_prime_utr,0.362293990996281,0.637706009003719,0.301527974330592,0.698472025669408,-0.060766016665689,0.060766016665689,-0.257080611588239,0.129371760268391,0.15856455802825,0.15856455802825,11547999,11547725,shorter,no,no,-0.060766016665689,-0.129371760268391,no,0.15856455802825,no,0.799793878637901
ENSG00000189079,ARID2,protein_coding,chr12,+,5.29686494601137e-05,chr12:45906540:+,chr12:45908036:+,chr12:45906535:45906553:+,chr12:45908029:45908038:+,three_prime_utr,three_prime_utr,0.746290989340138,0.253709010659862,0.434963671805777,0.565036328194223,-0.311327317534361,0.311327317534361,-0.765253875498409,1.12470623446461,4.97066125929658e-26,4.97066125929658e-26,45908036,45906540,longer,longer,longer,0.311327317534361,1.12470623446461,no,4.97066125929658e-26,no,25.3035858321599
ENSG00000189091,SF3B3,protein_coding,chr16,+,9.78099493229063e-05,chr16:70572297:+,chr16:70577667:+,chr16:70572283:70572305:+,chr16:70577661:70577675:+,three_prime_utr,three_prime_utr,0.639065200843704,0.295396018857468,0.499405783738891,0.45483640920823,-0.139659417104813,0.159440390350762,-0.349548069298635,0.60604181975501,2.89140917397066e-14,1.30618569843431e-19,70577667,70572297,longer,longer,longer,0.159440390350762,0.60604181975501,no,1.30618569843431e-19,no,18.8839950756856
ENSG00000189164,ZNF527,protein_coding,chr19,+,0.108464385624712,chr19:37390770:+,chr19:37392900:+,chr19:37390765:37390770:+,chr19:37392897:37392902:+,three_prime_utr,three_prime_utr,0.668441150044924,0.331558849955076,0.538366861896274,0.461633138103726,-0.13007428814865,0.13007428814865,-0.30708228659925,0.465530915572653,0.096936375580692,0.096936375580692,37392900,37390770,longer,no,no,0.13007428814865,0.465530915572653,no,0.096936375580692,no,1.01351322243802
ENSG00000189195,BTBD8,protein_coding,chr1,+,0.0409229277070336,chr1:92183641:+,chr1:92177003:+,chr1:92183634:92183645:+,chr1:92177001:92177003:+,three_prime_utr,three_prime_utr,0.184906823595348,0.0632366540563262,0.120084287160972,0.10387185634954,-0.064822536434376,0.0406352022932138,-0.583337889636875,0.6367734404941,0.0148077773947205,0.183374347729256,92177003,92183641,shorter,no,shorter,-0.0406352022932138,-0.6367734404941,no,0.183374347729256,no,0.73666141795078
ENSG00000189227,C15orf61,protein_coding,chr15,+,7.96531681505175e-05,chr15:67526639:+,chr15:67529143:+,chr15:67526631:67526658:+,chr15:67529120:67529153:+,three_prime_utr,three_prime_utr,0.971138130297589,0.0288618697024115,0.805942360811218,0.194057639188782,-0.165195769486371,0.165195769486371,-0.265989019676636,2.39254950304159,3.22785878402248e-25,2.1727679621476e-35,67529143,67526639,longer,longer,longer,0.165195769486371,2.39254950304159,no,2.1727679621476e-35,no,34.6629866511022
ENSG00000189241,TSPYL1,protein_coding,chr6,-,4.29266218175656e-05,chr6:116276726:-,chr6:116272274:-,chr6:116276565:116276731:-,chr6:116272268:116272278:-,three_prime_utr,intron,0.956583757625075,0.0168231685790287,0.832006401024121,0.0889486649547728,-0.124577356600954,0.0721254963757441,-0.199063551211162,1.88320057150555,1.30809917950357e-33,3.35157624054852e-19,116272274,116276726,longer,longer,longer,0.0721254963757441,1.88320057150555,no,1.30809917950357e-33,no,32.8833593267471
ENSG00000189283,FHIT,protein_coding,chr3,-,4.463550787274e-05,chr3:59749311:-,chr3:60208251:-,chr3:59749310:59749312:-,chr3:60208240:60208259:-,three_prime_utr,intron,0.583820662768031,0.0545808966861598,0.0770012021722008,0.383900565159115,-0.50681946059583,0.329319668472955,-2.77092005346309,2.6086521093112,2.25230055718428e-14,1.46593760787562e-07,60208251,59749311,shorter,shorter,shorter,-0.329319668472955,-2.6086521093112,no,2.25230055718428e-14,no,13.6473736557315
ENSG00000189298,ZKSCAN3,protein_coding,chr6,+,0.101792229554704,chr6:28369171:+,chr6:28366746:+,chr6:28369164:28369181:+,chr6:28366740:28366771:+,three_prime_utr,three_prime_utr,0.457344244544395,0.542655755455606,0.355362793021365,0.644637206978635,-0.10198145152303,0.101981451523029,-0.355155903319906,0.244314483951263,0.0471675071171278,0.0471675071171278,28366746,28369171,shorter,shorter,no,-0.101981451523029,-0.244314483951263,no,0.0471675071171278,no,1.32635707634884
ENSG00000189308,LIN54,protein_coding,chr4,-,0.48355447003822,chr4:82924965:-,chr4:82924605:-,chr4:82924964:82924972:-,chr4:82924604:82924606:-,three_prime_utr,three_prime_utr,0.428595119639896,0.0909618573797678,0.241229506119121,0.122853625496549,-0.187365613520775,0.0318917681167812,-0.803883844666813,0.396027241940496,0.529703520265179,0.37062515982338,82924605,82924965,longer,no,no,0.0318917681167812,0.396027241940496,no,0.529703520265179,no,0.27596714085209
ENSG00000189337,KAZN,protein_coding,chr1,+,0.0818371033137297,chr1:15118042:+,chr1:15068150:+,chr1:15118038:15118054:+,chr1:15068142:15068155:+,three_prime_utr,three_prime_utr,0.534019157561691,0.465980842438309,0.349138373595388,0.650861626404612,-0.184880783966303,0.184880783966303,-0.599117644844031,0.473444718403938,7.22856161922618e-08,7.22856161922618e-08,15068150,15118042,shorter,shorter,no,-0.184880783966303,-0.473444718403938,no,7.22856161922618e-08,no,7.14094811252291
ENSG00000189369,GSPT2,protein_coding,chrX,+,0.106528089220519,chrX:51745927:+,chrX:51746216:+,chrX:51745921:51745945:+,chrX:51746210:51746234:+,three_prime_utr,three_prime_utr,0.921285238573427,0.0787147614265729,0.869324970131422,0.130675029868578,-0.0519602684420051,0.0519602684420051,-0.082826673680068,0.665120187187478,0.00470931770534824,0.00470931770534824,51746216,51745927,longer,longer,no,0.0519602684420051,0.665120187187478,no,0.00470931770534824,no,2.32704200970056
ENSG00000189403,HMGB1,protein_coding,chr13,-,0.143862990846149,chr13:30460895:-,chr13:30457905:-,chr13:30460876:30460899:-,chr13:30457891:30457922:-,three_prime_utr,three_prime_utr,0.535813759727248,0.0308854746253347,0.525116846823963,0.0583374576968557,-0.010696912903285,0.027451983071521,-0.0285548154623627,0.741088189145957,7.94020569636554e-05,2.91017889739751e-10,30457905,30460895,longer,no,no,0.027451983071521,0.741088189145957,no,7.94020569636554e-05,no,4.10016824673671
